onset	duration	sample	value	stage_name
235.684	156.996	471368	stage	open_loop_task
406.836	10.012	813672	stage	hold_neutral_wrist_angle
427.02	18.7	854040	stage	clockwise_wrist_circles
445.728	12.268	891456	stage	counterclockwise_wrist_circles
458	15.66	916000	stage	flexions_and_extensions
473.66	14.76	947320	stage	ulnar_and_radial_deviations
587.284	16.04	1174568	stage	cursor_to_target_task_horizontal_low_gain_screen_1
603.324	14.28	1206648	stage	cursor_to_target_task_horizontal_low_gain_screen_2
617.608	13.68	1235216	stage	cursor_to_target_task_horizontal_low_gain_screen_3
631.288	14.652	1262576	stage	cursor_to_target_task_horizontal_low_gain_screen_4
645.944	16.444	1291888	stage	cursor_to_target_task_horizontal_low_gain_screen_5
668.296	16.408	1336592	stage	cursor_to_target_task_horizontal_high_gain_screen_1
684.708	15.064	1369416	stage	cursor_to_target_task_horizontal_high_gain_screen_2
699.772	15.204	1399544	stage	cursor_to_target_task_horizontal_high_gain_screen_3
714.976	14.812	1429952	stage	cursor_to_target_task_horizontal_high_gain_screen_4
729.792	15.132	1459584	stage	cursor_to_target_task_horizontal_high_gain_screen_5
783.656	14.736	1567312	stage	cursor_to_target_task_vertical_low_gain_screen_1
798.912	14.208	1597824	stage	cursor_to_target_task_vertical_low_gain_screen_2
813.124	15.648	1626248	stage	cursor_to_target_task_vertical_low_gain_screen_3
828.776	15.056	1657552	stage	cursor_to_target_task_vertical_low_gain_screen_4
843.832	17.776	1687664	stage	cursor_to_target_task_vertical_low_gain_screen_5
869.34	17.232	1738680	stage	cursor_to_target_task_vertical_high_gain_screen_1
886.576	16.832	1773152	stage	cursor_to_target_task_vertical_high_gain_screen_2
903.408	17.4	1806816	stage	cursor_to_target_task_vertical_high_gain_screen_3
920.808	15.264	1841616	stage	cursor_to_target_task_vertical_high_gain_screen_4
936.072	15.12	1872144	stage	cursor_to_target_task_vertical_high_gain_screen_5
977.504	35.72	1955008	stage	cursor_to_target_task_two_d_low_gain_screen_1
1013.228	36.412	2026456	stage	cursor_to_target_task_two_d_low_gain_screen_2
1055.496	42.764	2110992	stage	cursor_to_target_task_two_d_high_gain_screen_1
1098.26	35.732	2196520	stage	cursor_to_target_task_two_d_high_gain_screen_2
1149.248	60.1	2298496	stage	smooth_pursuit_task_low_gain_1
1224.4	60.108	2448800	stage	smooth_pursuit_task_low_gain_2
1292.12	60.116	2584240	stage	smooth_pursuit_task_high_gain_1
1367.284	60.144	2734568	stage	smooth_pursuit_task_high_gain_2
