onset	duration	sample	value	stage_name
262.74	156.24	525480	stage	open_loop_task
430.484	10.016	860968	stage	hold_neutral_wrist_angle
445.756	16.236	891512	stage	clockwise_wrist_circles
461.992	12.556	923984	stage	counterclockwise_wrist_circles
474.548	19.092	949096	stage	flexions_and_extensions
493.644	18.296	987288	stage	ulnar_and_radial_deviations
608.308	16.736	1216616	stage	cursor_to_target_task_horizontal_low_gain_screen_1
625.048	17.436	1250096	stage	cursor_to_target_task_horizontal_low_gain_screen_2
642.484	15.648	1284968	stage	cursor_to_target_task_horizontal_low_gain_screen_3
658.132	14.22	1316264	stage	cursor_to_target_task_horizontal_low_gain_screen_4
672.352	14.78	1344704	stage	cursor_to_target_task_horizontal_low_gain_screen_5
695.176	15.788	1390352	stage	cursor_to_target_task_horizontal_high_gain_screen_1
710.964	15.724	1421928	stage	cursor_to_target_task_horizontal_high_gain_screen_2
726.688	14.092	1453376	stage	cursor_to_target_task_horizontal_high_gain_screen_3
740.78	14.328	1481560	stage	cursor_to_target_task_horizontal_high_gain_screen_4
755.108	14.224	1510216	stage	cursor_to_target_task_horizontal_high_gain_screen_5
809.608	16.296	1619216	stage	cursor_to_target_task_vertical_low_gain_screen_1
825.904	14.792	1651808	stage	cursor_to_target_task_vertical_low_gain_screen_2
840.696	13.5	1681392	stage	cursor_to_target_task_vertical_low_gain_screen_3
854.2	12.908	1708400	stage	cursor_to_target_task_vertical_low_gain_screen_4
867.112	14.552	1734224	stage	cursor_to_target_task_vertical_low_gain_screen_5
887.576	16.756	1775152	stage	cursor_to_target_task_vertical_high_gain_screen_1
904.332	13.568	1808664	stage	cursor_to_target_task_vertical_high_gain_screen_2
917.9	14.616	1835800	stage	cursor_to_target_task_vertical_high_gain_screen_3
932.516	13.036	1865032	stage	cursor_to_target_task_vertical_high_gain_screen_4
945.556	13.312	1891112	stage	cursor_to_target_task_vertical_high_gain_screen_5
986.78	42.396	1973560	stage	cursor_to_target_task_two_d_low_gain_screen_1
1029.176	37.248	2058352	stage	cursor_to_target_task_two_d_low_gain_screen_2
1072.26	35.636	2144520	stage	cursor_to_target_task_two_d_high_gain_screen_1
1107.896	32.48	2215792	stage	cursor_to_target_task_two_d_high_gain_screen_2
1161.416	60.068	2322832	stage	smooth_pursuit_task_low_gain_1
1236.528	60.076	2473056	stage	smooth_pursuit_task_low_gain_2
1304.504	60.064	2609008	stage	smooth_pursuit_task_high_gain_1
1379.572	60.136	2759144	stage	smooth_pursuit_task_high_gain_2
