onset	duration	sample	value	stage_name
213.668	165.42	427336	stage	open_loop_task
392.992	10.016	785984	stage	hold_neutral_wrist_angle
415.008	11.496	830016	stage	clockwise_wrist_circles
426.508	13.008	853016	stage	counterclockwise_wrist_circles
439.516	16.66	879032	stage	flexions_and_extensions
456.18	16.576	912360	stage	ulnar_and_radial_deviations
587.176	18.616	1174352	stage	cursor_to_target_task_horizontal_low_gain_screen_1
605.792	14.588	1211584	stage	cursor_to_target_task_horizontal_low_gain_screen_2
620.38	17.06	1240760	stage	cursor_to_target_task_horizontal_low_gain_screen_3
637.448	18.048	1274896	stage	cursor_to_target_task_horizontal_low_gain_screen_4
655.5	21.092	1311000	stage	cursor_to_target_task_horizontal_low_gain_screen_5
683.364	16.532	1366728	stage	cursor_to_target_task_horizontal_high_gain_screen_1
699.896	14.832	1399792	stage	cursor_to_target_task_horizontal_high_gain_screen_2
714.728	16.072	1429456	stage	cursor_to_target_task_horizontal_high_gain_screen_3
730.8	20.712	1461600	stage	cursor_to_target_task_horizontal_high_gain_screen_4
751.512	19.084	1503024	stage	cursor_to_target_task_horizontal_high_gain_screen_5
787.524	30.988	1575048	stage	cursor_to_target_task_vertical_low_gain_screen_1
818.512	26.452	1637024	stage	cursor_to_target_task_vertical_low_gain_screen_2
844.964	26.248	1689928	stage	cursor_to_target_task_vertical_low_gain_screen_3
871.216	22.096	1742432	stage	cursor_to_target_task_vertical_low_gain_screen_4
893.312	25.052	1786624	stage	cursor_to_target_task_vertical_low_gain_screen_5
925.688	26.692	1851376	stage	cursor_to_target_task_vertical_high_gain_screen_1
952.388	22.456	1904776	stage	cursor_to_target_task_vertical_high_gain_screen_2
974.844	20.968	1949688	stage	cursor_to_target_task_vertical_high_gain_screen_3
995.816	17.064	1991632	stage	cursor_to_target_task_vertical_high_gain_screen_4
1012.88	19.56	2025760	stage	cursor_to_target_task_vertical_high_gain_screen_5
1062.572	70.976	2125144	stage	cursor_to_target_task_two_d_low_gain_screen_1
1133.552	61.596	2267104	stage	cursor_to_target_task_two_d_low_gain_screen_2
1204.076	62.024	2408152	stage	cursor_to_target_task_two_d_high_gain_screen_1
1266.104	63.296	2532208	stage	cursor_to_target_task_two_d_high_gain_screen_2
1381.02	60.16	2762040	stage	smooth_pursuit_task_low_gain_1
1456.224	60.116	2912448	stage	smooth_pursuit_task_low_gain_2
1522.568	60.12	3045136	stage	smooth_pursuit_task_high_gain_1
1597.74	60.116	3195480	stage	smooth_pursuit_task_high_gain_2
