onset	duration	sample	value	stage_name
100.572	156.648	201144	stage	open_loop_task
267.328	10.02	534656	stage	hold_neutral_wrist_angle
280.112	11.94	560224	stage	clockwise_wrist_circles
292.052	10.908	584104	stage	counterclockwise_wrist_circles
302.96	11.808	605920	stage	flexions_and_extensions
314.772	10.944	629544	stage	ulnar_and_radial_deviations
341.356	17.692	682712	stage	cursor_to_target_task_horizontal_low_gain_screen_1
359.048	14.436	718096	stage	cursor_to_target_task_horizontal_low_gain_screen_2
373.484	14.988	746968	stage	cursor_to_target_task_horizontal_low_gain_screen_3
388.472	13.28	776944	stage	cursor_to_target_task_horizontal_low_gain_screen_4
401.752	14.4	803504	stage	cursor_to_target_task_horizontal_low_gain_screen_5
424.132	15.732	848264	stage	cursor_to_target_task_horizontal_high_gain_screen_1
439.864	13.024	879728	stage	cursor_to_target_task_horizontal_high_gain_screen_2
452.888	16.084	905776	stage	cursor_to_target_task_horizontal_high_gain_screen_3
468.972	15.648	937944	stage	cursor_to_target_task_horizontal_high_gain_screen_4
484.624	15.192	969248	stage	cursor_to_target_task_horizontal_high_gain_screen_5
511.704	16.928	1023408	stage	cursor_to_target_task_vertical_low_gain_screen_1
528.636	17.504	1057272	stage	cursor_to_target_task_vertical_low_gain_screen_2
546.14	13.732	1092280	stage	cursor_to_target_task_vertical_low_gain_screen_3
559.872	14.476	1119744	stage	cursor_to_target_task_vertical_low_gain_screen_4
574.356	15.112	1148712	stage	cursor_to_target_task_vertical_low_gain_screen_5
596.056	20.432	1192112	stage	cursor_to_target_task_vertical_high_gain_screen_1
616.488	17.564	1232976	stage	cursor_to_target_task_vertical_high_gain_screen_2
634.052	16.148	1268104	stage	cursor_to_target_task_vertical_high_gain_screen_3
650.2	16.42	1300400	stage	cursor_to_target_task_vertical_high_gain_screen_4
666.62	14.924	1333240	stage	cursor_to_target_task_vertical_high_gain_screen_5
700.112	41.024	1400224	stage	cursor_to_target_task_two_d_low_gain_screen_1
741.14	35.528	1482280	stage	cursor_to_target_task_two_d_low_gain_screen_2
782.428	39.344	1564856	stage	cursor_to_target_task_two_d_high_gain_screen_1
821.772	34.348	1643544	stage	cursor_to_target_task_two_d_high_gain_screen_2
878.412	60.108	1756824	stage	smooth_pursuit_task_low_gain_1
953.564	60.136	1907128	stage	smooth_pursuit_task_low_gain_2
1025.22	60.132	2050440	stage	smooth_pursuit_task_high_gain_1
1100.392	60.16	2200784	stage	smooth_pursuit_task_high_gain_2
