onset	duration	sample	value	stage_name
229.988	161.64	459976	stage	open_loop_task
404.164	10.012	808328	stage	hold_neutral_wrist_angle
420.196	13.816	840392	stage	clockwise_wrist_circles
434.012	12.64	868024	stage	counterclockwise_wrist_circles
446.652	16.984	893304	stage	flexions_and_extensions
463.64	12.948	927280	stage	ulnar_and_radial_deviations
565.184	18.94	1130368	stage	cursor_to_target_task_horizontal_low_gain_screen_1
584.128	16.72	1168256	stage	cursor_to_target_task_horizontal_low_gain_screen_2
600.848	18.676	1201696	stage	cursor_to_target_task_horizontal_low_gain_screen_3
619.528	17.972	1239056	stage	cursor_to_target_task_horizontal_low_gain_screen_4
638.084	14.984	1276168	stage	cursor_to_target_task_horizontal_low_gain_screen_5
662.712	15.652	1325424	stage	cursor_to_target_task_horizontal_high_gain_screen_1
678.368	14.116	1356736	stage	cursor_to_target_task_horizontal_high_gain_screen_2
692.484	13.768	1384968	stage	cursor_to_target_task_horizontal_high_gain_screen_3
706.252	15.064	1412504	stage	cursor_to_target_task_horizontal_high_gain_screen_4
721.316	14.028	1442632	stage	cursor_to_target_task_horizontal_high_gain_screen_5
774.828	25.444	1549656	stage	cursor_to_target_task_vertical_low_gain_screen_1
800.276	16.58	1600552	stage	cursor_to_target_task_vertical_low_gain_screen_2
816.856	12.792	1633712	stage	cursor_to_target_task_vertical_low_gain_screen_3
829.652	16.308	1659304	stage	cursor_to_target_task_vertical_low_gain_screen_4
845.96	17.868	1691920	stage	cursor_to_target_task_vertical_low_gain_screen_5
869.96	26.136	1739920	stage	cursor_to_target_task_vertical_high_gain_screen_1
896.1	21.712	1792200	stage	cursor_to_target_task_vertical_high_gain_screen_2
917.816	21.22	1835632	stage	cursor_to_target_task_vertical_high_gain_screen_3
939.036	26.38	1878072	stage	cursor_to_target_task_vertical_high_gain_screen_4
965.416	17.868	1930832	stage	cursor_to_target_task_vertical_high_gain_screen_5
1006.456	40.964	2012912	stage	cursor_to_target_task_two_d_low_gain_screen_1
1047.424	41.532	2094848	stage	cursor_to_target_task_two_d_low_gain_screen_2
1098.58	39.648	2197160	stage	cursor_to_target_task_two_d_high_gain_screen_1
1138.228	41.884	2276456	stage	cursor_to_target_task_two_d_high_gain_screen_2
1209.996	60.08	2419992	stage	smooth_pursuit_task_low_gain_1
1285.108	60.1	2570216	stage	smooth_pursuit_task_low_gain_2
1353.484	60.112	2706968	stage	smooth_pursuit_task_high_gain_1
1428.628	60.104	2857256	stage	smooth_pursuit_task_high_gain_2
