onset	duration	sample	value	stage_name
86.14	159.244	172280	stage	open_loop_task
258.26	10.02	516520	stage	hold_neutral_wrist_angle
270.548	11.008	541096	stage	clockwise_wrist_circles
281.564	15.9	563128	stage	counterclockwise_wrist_circles
297.468	14.864	594936	stage	flexions_and_extensions
312.332	16.632	624664	stage	ulnar_and_radial_deviations
348.632	16.036	697264	stage	cursor_to_target_task_horizontal_low_gain_screen_1
364.668	14.288	729336	stage	cursor_to_target_task_horizontal_low_gain_screen_2
378.956	17.384	757912	stage	cursor_to_target_task_horizontal_low_gain_screen_3
396.34	14.408	792680	stage	cursor_to_target_task_horizontal_low_gain_screen_4
410.752	14.952	821504	stage	cursor_to_target_task_horizontal_low_gain_screen_5
434.668	14.076	869336	stage	cursor_to_target_task_horizontal_high_gain_screen_1
448.744	17.128	897488	stage	cursor_to_target_task_horizontal_high_gain_screen_2
465.876	16.184	931752	stage	cursor_to_target_task_horizontal_high_gain_screen_3
482.06	14.792	964120	stage	cursor_to_target_task_horizontal_high_gain_screen_4
496.852	14.756	993704	stage	cursor_to_target_task_horizontal_high_gain_screen_5
523.724	14.24	1047448	stage	cursor_to_target_task_vertical_low_gain_screen_1
537.968	17.6	1075936	stage	cursor_to_target_task_vertical_low_gain_screen_2
555.568	14.28	1111136	stage	cursor_to_target_task_vertical_low_gain_screen_3
569.852	16.1	1139704	stage	cursor_to_target_task_vertical_low_gain_screen_4
585.956	17.38	1171912	stage	cursor_to_target_task_vertical_low_gain_screen_5
612.28	20.02	1224560	stage	cursor_to_target_task_vertical_high_gain_screen_1
632.304	14.868	1264608	stage	cursor_to_target_task_vertical_high_gain_screen_2
647.172	18.188	1294344	stage	cursor_to_target_task_vertical_high_gain_screen_3
665.36	15.712	1330720	stage	cursor_to_target_task_vertical_high_gain_screen_4
681.072	14.816	1362144	stage	cursor_to_target_task_vertical_high_gain_screen_5
716.604	38.608	1433208	stage	cursor_to_target_task_two_d_low_gain_screen_1
755.212	40.804	1510424	stage	cursor_to_target_task_two_d_low_gain_screen_2
802.336	34.38	1604672	stage	cursor_to_target_task_two_d_high_gain_screen_1
836.716	40.076	1673432	stage	cursor_to_target_task_two_d_high_gain_screen_2
893.648	60.092	1787296	stage	smooth_pursuit_task_low_gain_1
968.78	60.084	1937560	stage	smooth_pursuit_task_low_gain_2
1037.772	60.096	2075544	stage	smooth_pursuit_task_high_gain_1
1112.908	60.076	2225816	stage	smooth_pursuit_task_high_gain_2
