onset	duration	sample	value	stage_name
242.228	155.096	484456	stage	open_loop_task
407.384	10.016	814768	stage	hold_neutral_wrist_angle
424.616	11.412	849232	stage	clockwise_wrist_circles
436.032	15.996	872064	stage	counterclockwise_wrist_circles
452.028	11.704	904056	stage	flexions_and_extensions
463.732	13.436	927464	stage	ulnar_and_radial_deviations
549.7	18.112	1099400	stage	cursor_to_target_task_horizontal_low_gain_screen_1
567.812	15.136	1135624	stage	cursor_to_target_task_horizontal_low_gain_screen_2
582.952	14.748	1165904	stage	cursor_to_target_task_horizontal_low_gain_screen_3
597.7	15.584	1195400	stage	cursor_to_target_task_horizontal_low_gain_screen_4
613.288	17.7	1226576	stage	cursor_to_target_task_horizontal_low_gain_screen_5
638.336	16.732	1276672	stage	cursor_to_target_task_horizontal_high_gain_screen_1
655.068	13.912	1310136	stage	cursor_to_target_task_horizontal_high_gain_screen_2
668.988	13.58	1337976	stage	cursor_to_target_task_horizontal_high_gain_screen_3
682.568	12.436	1365136	stage	cursor_to_target_task_horizontal_high_gain_screen_4
695.004	15.62	1390008	stage	cursor_to_target_task_horizontal_high_gain_screen_5
733.456	21.964	1466912	stage	cursor_to_target_task_vertical_low_gain_screen_1
755.424	14.336	1510848	stage	cursor_to_target_task_vertical_low_gain_screen_2
769.76	13.24	1539520	stage	cursor_to_target_task_vertical_low_gain_screen_3
783.004	15.172	1566008	stage	cursor_to_target_task_vertical_low_gain_screen_4
798.176	13.82	1596352	stage	cursor_to_target_task_vertical_low_gain_screen_5
820.164	16.136	1640328	stage	cursor_to_target_task_vertical_high_gain_screen_1
836.3	13.34	1672600	stage	cursor_to_target_task_vertical_high_gain_screen_2
849.64	15.308	1699280	stage	cursor_to_target_task_vertical_high_gain_screen_3
864.952	20.228	1729904	stage	cursor_to_target_task_vertical_high_gain_screen_4
885.18	15.956	1770360	stage	cursor_to_target_task_vertical_high_gain_screen_5
925.172	75.452	1850344	stage	cursor_to_target_task_two_d_low_gain_screen_1
1000.624	67.736	2001248	stage	cursor_to_target_task_two_d_low_gain_screen_2
1079.816	45.416	2159632	stage	cursor_to_target_task_two_d_high_gain_screen_1
1125.232	60.968	2250464	stage	cursor_to_target_task_two_d_high_gain_screen_2
1209.656	59.992	2419312	stage	smooth_pursuit_task_low_gain_1
1284.708	60	2569416	stage	smooth_pursuit_task_low_gain_2
1352.312	60	2704624	stage	smooth_pursuit_task_high_gain_1
1427.368	60.004	2854736	stage	smooth_pursuit_task_high_gain_2
