onset	duration	sample	value	stage_name
283.796	165.312	567592	stage	open_loop_task
464.184	10.02	928368	stage	hold_neutral_wrist_angle
486.12	25.492	972240	stage	clockwise_wrist_circles
511.616	17.092	1023232	stage	counterclockwise_wrist_circles
528.708	19.444	1057416	stage	flexions_and_extensions
548.152	22.484	1096304	stage	ulnar_and_radial_deviations
680.328	16.996	1360656	stage	cursor_to_target_task_horizontal_low_gain_screen_1
697.324	19.448	1394648	stage	cursor_to_target_task_horizontal_low_gain_screen_2
716.772	13.448	1433544	stage	cursor_to_target_task_horizontal_low_gain_screen_3
730.22	16.136	1460440	stage	cursor_to_target_task_horizontal_low_gain_screen_4
746.356	16.936	1492712	stage	cursor_to_target_task_horizontal_low_gain_screen_5
774.008	22.08	1548016	stage	cursor_to_target_task_horizontal_high_gain_screen_1
796.092	17.952	1592184	stage	cursor_to_target_task_horizontal_high_gain_screen_2
814.044	20.348	1628088	stage	cursor_to_target_task_horizontal_high_gain_screen_3
834.396	17.148	1668792	stage	cursor_to_target_task_horizontal_high_gain_screen_4
851.544	15.288	1703088	stage	cursor_to_target_task_horizontal_high_gain_screen_5
935.364	19.488	1870728	stage	cursor_to_target_task_vertical_low_gain_screen_1
954.852	21.128	1909704	stage	cursor_to_target_task_vertical_low_gain_screen_2
975.98	19.504	1951960	stage	cursor_to_target_task_vertical_low_gain_screen_3
995.484	17.48	1990968	stage	cursor_to_target_task_vertical_low_gain_screen_4
1012.964	17.708	2025928	stage	cursor_to_target_task_vertical_low_gain_screen_5
1042.656	18.612	2085312	stage	cursor_to_target_task_vertical_high_gain_screen_1
1061.268	15.924	2122536	stage	cursor_to_target_task_vertical_high_gain_screen_2
1077.196	14.712	2154392	stage	cursor_to_target_task_vertical_high_gain_screen_3
1091.908	14.432	2183816	stage	cursor_to_target_task_vertical_high_gain_screen_4
1106.344	14.5	2212688	stage	cursor_to_target_task_vertical_high_gain_screen_5
1231.152	80.304	2462304	stage	cursor_to_target_task_two_d_low_gain_screen_1
1311.456	73.624	2622912	stage	cursor_to_target_task_two_d_low_gain_screen_2
1391.048	78.128	2782096	stage	cursor_to_target_task_two_d_high_gain_screen_1
1469.184	75.864	2938368	stage	cursor_to_target_task_two_d_high_gain_screen_2
1595.496	60.096	3190992	stage	smooth_pursuit_task_low_gain_1
1670.632	60.088	3341264	stage	smooth_pursuit_task_low_gain_2
1736.996	60.092	3473992	stage	smooth_pursuit_task_high_gain_1
1812.124	60.996	3624248	stage	smooth_pursuit_task_high_gain_2
