onset	duration	sample	value	stage_name
413.844	168.476	827688	stage	open_loop_task
596.48	10.016	1192960	stage	hold_neutral_wrist_angle
608.932	13.212	1217864	stage	clockwise_wrist_circles
622.144	16.356	1244288	stage	counterclockwise_wrist_circles
638.504	11.66	1277008	stage	flexions_and_extensions
650.164	13.248	1300328	stage	ulnar_and_radial_deviations
735.712	17.196	1471424	stage	cursor_to_target_task_horizontal_low_gain_screen_1
752.908	20.804	1505816	stage	cursor_to_target_task_horizontal_low_gain_screen_2
773.712	16.54	1547424	stage	cursor_to_target_task_horizontal_low_gain_screen_3
790.256	19.216	1580512	stage	cursor_to_target_task_horizontal_low_gain_screen_4
809.476	18.696	1618952	stage	cursor_to_target_task_horizontal_low_gain_screen_5
834.648	20.824	1669296	stage	cursor_to_target_task_horizontal_high_gain_screen_1
855.472	24.252	1710944	stage	cursor_to_target_task_horizontal_high_gain_screen_2
879.728	17.972	1759456	stage	cursor_to_target_task_horizontal_high_gain_screen_3
897.704	21.132	1795408	stage	cursor_to_target_task_horizontal_high_gain_screen_4
918.84	20.112	1837680	stage	cursor_to_target_task_horizontal_high_gain_screen_5
962.832	39.672	1925664	stage	cursor_to_target_task_vertical_low_gain_screen_1
1002.508	30.88	2005016	stage	cursor_to_target_task_vertical_low_gain_screen_2
1033.392	28.368	2066784	stage	cursor_to_target_task_vertical_low_gain_screen_3
1061.76	16.648	2123520	stage	cursor_to_target_task_vertical_low_gain_screen_4
1078.408	17.332	2156816	stage	cursor_to_target_task_vertical_low_gain_screen_5
1107.276	23.664	2214552	stage	cursor_to_target_task_vertical_high_gain_screen_1
1130.944	20.028	2261888	stage	cursor_to_target_task_vertical_high_gain_screen_2
1150.976	16.696	2301952	stage	cursor_to_target_task_vertical_high_gain_screen_3
1167.68	17.224	2335360	stage	cursor_to_target_task_vertical_high_gain_screen_4
1184.904	24.468	2369808	stage	cursor_to_target_task_vertical_high_gain_screen_5
1232.752	62.836	2465504	stage	cursor_to_target_task_two_d_low_gain_screen_1
1295.592	54.628	2591184	stage	cursor_to_target_task_two_d_low_gain_screen_2
1361.392	100.732	2722784	stage	cursor_to_target_task_two_d_high_gain_screen_1
1462.128	58.76	2924256	stage	cursor_to_target_task_two_d_high_gain_screen_2
1629.352	60.148	3258704	stage	smooth_pursuit_task_low_gain_1
1704.552	60.112	3409104	stage	smooth_pursuit_task_low_gain_2
1782.768	60.112	3565536	stage	smooth_pursuit_task_high_gain_1
1857.916	60.116	3715832	stage	smooth_pursuit_task_high_gain_2
