onset	duration	sample	value	stage_name
216.884	163.396	433768	stage	open_loop_task
394.36	10.028	788720	stage	hold_neutral_wrist_angle
411.856	23.432	823712	stage	clockwise_wrist_circles
435.288	15.592	870576	stage	counterclockwise_wrist_circles
450.884	19.516	901768	stage	flexions_and_extensions
470.4	19.772	940800	stage	ulnar_and_radial_deviations
569.084	24.972	1138168	stage	cursor_to_target_task_horizontal_low_gain_screen_1
594.06	20.924	1188120	stage	cursor_to_target_task_horizontal_low_gain_screen_2
614.984	17.372	1229968	stage	cursor_to_target_task_horizontal_low_gain_screen_3
632.36	24.044	1264720	stage	cursor_to_target_task_horizontal_low_gain_screen_4
656.404	20.584	1312808	stage	cursor_to_target_task_horizontal_low_gain_screen_5
685.512	19.464	1371024	stage	cursor_to_target_task_horizontal_high_gain_screen_1
704.976	16.832	1409952	stage	cursor_to_target_task_horizontal_high_gain_screen_2
721.812	19.46	1443624	stage	cursor_to_target_task_horizontal_high_gain_screen_3
741.276	15.62	1482552	stage	cursor_to_target_task_horizontal_high_gain_screen_4
756.9	14.188	1513800	stage	cursor_to_target_task_horizontal_high_gain_screen_5
785.884	16.856	1571768	stage	cursor_to_target_task_vertical_low_gain_screen_1
802.744	15.296	1605488	stage	cursor_to_target_task_vertical_low_gain_screen_2
818.04	14.112	1636080	stage	cursor_to_target_task_vertical_low_gain_screen_3
832.156	12.844	1664312	stage	cursor_to_target_task_vertical_low_gain_screen_4
845	14.424	1690000	stage	cursor_to_target_task_vertical_low_gain_screen_5
865.616	16.292	1731232	stage	cursor_to_target_task_vertical_high_gain_screen_1
881.908	16.876	1763816	stage	cursor_to_target_task_vertical_high_gain_screen_2
898.788	14.684	1797576	stage	cursor_to_target_task_vertical_high_gain_screen_3
913.472	15.912	1826944	stage	cursor_to_target_task_vertical_high_gain_screen_4
929.384	16.124	1858768	stage	cursor_to_target_task_vertical_high_gain_screen_5
1032.236	74.62	2064472	stage	cursor_to_target_task_two_d_low_gain_screen_1
1106.856	56.964	2213712	stage	cursor_to_target_task_two_d_low_gain_screen_2
1171.864	51.928	2343728	stage	cursor_to_target_task_two_d_high_gain_screen_1
1223.796	41.56	2447592	stage	cursor_to_target_task_two_d_high_gain_screen_2
1283.324	60.1	2566648	stage	smooth_pursuit_task_low_gain_1
1358.464	60.12	2716928	stage	smooth_pursuit_task_low_gain_2
1424.952	60.132	2849904	stage	smooth_pursuit_task_high_gain_1
1500.116	60.1	3000232	stage	smooth_pursuit_task_high_gain_2
