onset	duration	sample	value	stage_name
78.352	154.98	156704	stage	open_loop_task
241.328	10.016	482656	stage	hold_neutral_wrist_angle
254.38	16.276	508760	stage	clockwise_wrist_circles
270.66	27.756	541320	stage	counterclockwise_wrist_circles
298.416	19.276	596832	stage	flexions_and_extensions
317.696	12.8	635392	stage	ulnar_and_radial_deviations
346.732	17.592	693464	stage	cursor_to_target_task_horizontal_low_gain_screen_1
364.324	17.188	728648	stage	cursor_to_target_task_horizontal_low_gain_screen_2
381.512	15.9	763024	stage	cursor_to_target_task_horizontal_low_gain_screen_3
397.412	17.132	794824	stage	cursor_to_target_task_horizontal_low_gain_screen_4
414.548	14.724	829096	stage	cursor_to_target_task_horizontal_low_gain_screen_5
444.248	24.98	888496	stage	cursor_to_target_task_horizontal_high_gain_screen_1
469.228	14.88	938456	stage	cursor_to_target_task_horizontal_high_gain_screen_2
484.112	17.22	968224	stage	cursor_to_target_task_horizontal_high_gain_screen_3
501.332	16.38	1002664	stage	cursor_to_target_task_horizontal_high_gain_screen_4
517.712	16.52	1035424	stage	cursor_to_target_task_horizontal_high_gain_screen_5
548.288	26.308	1096576	stage	cursor_to_target_task_vertical_low_gain_screen_1
574.6	24.112	1149200	stage	cursor_to_target_task_vertical_low_gain_screen_2
598.712	23.656	1197424	stage	cursor_to_target_task_vertical_low_gain_screen_3
622.372	22.452	1244744	stage	cursor_to_target_task_vertical_low_gain_screen_4
644.824	22.852	1289648	stage	cursor_to_target_task_vertical_low_gain_screen_5
674.916	17.34	1349832	stage	cursor_to_target_task_vertical_high_gain_screen_1
692.26	14.592	1384520	stage	cursor_to_target_task_vertical_high_gain_screen_2
706.856	14.568	1413712	stage	cursor_to_target_task_vertical_high_gain_screen_3
721.424	15.016	1442848	stage	cursor_to_target_task_vertical_high_gain_screen_4
736.44	16.688	1472880	stage	cursor_to_target_task_vertical_high_gain_screen_5
776.492	49.54	1552984	stage	cursor_to_target_task_two_d_low_gain_screen_1
826.036	41.544	1652072	stage	cursor_to_target_task_two_d_low_gain_screen_2
873.112	33.704	1746224	stage	cursor_to_target_task_two_d_high_gain_screen_1
906.82	35.284	1813640	stage	cursor_to_target_task_two_d_high_gain_screen_2
955.324	60.076	1910648	stage	smooth_pursuit_task_low_gain_1
1030.444	60.144	2060888	stage	smooth_pursuit_task_low_gain_2
1097.252	60.08	2194504	stage	smooth_pursuit_task_high_gain_1
1172.38	60.1	2344760	stage	smooth_pursuit_task_high_gain_2
