onset	duration	sample	value	stage_name
188.024	157.396	376048	stage	open_loop_task
356.144	10.012	712288	stage	hold_neutral_wrist_angle
372.424	10.816	744848	stage	clockwise_wrist_circles
383.24	12.844	766480	stage	counterclockwise_wrist_circles
396.084	10.664	792168	stage	flexions_and_extensions
406.748	10.764	813496	stage	ulnar_and_radial_deviations
503.716	24.852	1007432	stage	cursor_to_target_task_horizontal_low_gain_screen_1
528.568	18.868	1057136	stage	cursor_to_target_task_horizontal_low_gain_screen_2
547.44	18.7	1094880	stage	cursor_to_target_task_horizontal_low_gain_screen_3
566.14	15.268	1132280	stage	cursor_to_target_task_horizontal_low_gain_screen_4
581.408	15.384	1162816	stage	cursor_to_target_task_horizontal_low_gain_screen_5
610.276	18.564	1220552	stage	cursor_to_target_task_horizontal_high_gain_screen_1
628.84	22.236	1257680	stage	cursor_to_target_task_horizontal_high_gain_screen_2
651.08	20.016	1302160	stage	cursor_to_target_task_horizontal_high_gain_screen_3
671.096	15.484	1342192	stage	cursor_to_target_task_horizontal_high_gain_screen_4
686.584	15.312	1373168	stage	cursor_to_target_task_horizontal_high_gain_screen_5
731.528	18.036	1463056	stage	cursor_to_target_task_vertical_low_gain_screen_1
749.568	15.784	1499136	stage	cursor_to_target_task_vertical_low_gain_screen_2
765.356	15.144	1530712	stage	cursor_to_target_task_vertical_low_gain_screen_3
780.5	17.868	1561000	stage	cursor_to_target_task_vertical_low_gain_screen_4
798.368	15.352	1596736	stage	cursor_to_target_task_vertical_low_gain_screen_5
820.024	17.596	1640048	stage	cursor_to_target_task_vertical_high_gain_screen_1
837.624	17.948	1675248	stage	cursor_to_target_task_vertical_high_gain_screen_2
855.572	15.868	1711144	stage	cursor_to_target_task_vertical_high_gain_screen_3
871.444	18.732	1742888	stage	cursor_to_target_task_vertical_high_gain_screen_4
890.176	18.316	1780352	stage	cursor_to_target_task_vertical_high_gain_screen_5
940.796	113.816	1881592	stage	cursor_to_target_task_two_d_low_gain_screen_1
1054.612	68.008	2109224	stage	cursor_to_target_task_two_d_low_gain_screen_2
1128.688	53.376	2257376	stage	cursor_to_target_task_two_d_high_gain_screen_1
1182.068	47.508	2364136	stage	cursor_to_target_task_two_d_high_gain_screen_2
1252.552	60.084	2505104	stage	smooth_pursuit_task_low_gain_1
1327.668	60.096	2655336	stage	smooth_pursuit_task_low_gain_2
1394.116	60.064	2788232	stage	smooth_pursuit_task_high_gain_1
1469.216	60.076	2938432	stage	smooth_pursuit_task_high_gain_2
