onset	duration	sample	value	stage_name
222.412	157.764	444824	stage	open_loop_task
394.656	10.02	789312	stage	hold_neutral_wrist_angle
410.488	11.044	820976	stage	clockwise_wrist_circles
421.532	11.132	843064	stage	counterclockwise_wrist_circles
432.668	12.672	865336	stage	flexions_and_extensions
445.344	11.98	890688	stage	ulnar_and_radial_deviations
542.708	22.548	1085416	stage	cursor_to_target_task_horizontal_low_gain_screen_1
565.256	18.148	1130512	stage	cursor_to_target_task_horizontal_low_gain_screen_2
583.408	17.932	1166816	stage	cursor_to_target_task_horizontal_low_gain_screen_3
601.344	16.412	1202688	stage	cursor_to_target_task_horizontal_low_gain_screen_4
617.756	15.984	1235512	stage	cursor_to_target_task_horizontal_low_gain_screen_5
642.416	18.644	1284832	stage	cursor_to_target_task_horizontal_high_gain_screen_1
661.06	14.808	1322120	stage	cursor_to_target_task_horizontal_high_gain_screen_2
675.868	13.756	1351736	stage	cursor_to_target_task_horizontal_high_gain_screen_3
689.636	14.296	1379272	stage	cursor_to_target_task_horizontal_high_gain_screen_4
703.932	15.8	1407864	stage	cursor_to_target_task_horizontal_high_gain_screen_5
779.284	18.1	1558568	stage	cursor_to_target_task_vertical_low_gain_screen_1
797.384	16.684	1594768	stage	cursor_to_target_task_vertical_low_gain_screen_2
814.072	15.916	1628144	stage	cursor_to_target_task_vertical_low_gain_screen_3
829.988	16.568	1659976	stage	cursor_to_target_task_vertical_low_gain_screen_4
846.56	14.932	1693120	stage	cursor_to_target_task_vertical_low_gain_screen_5
867.428	18.128	1734856	stage	cursor_to_target_task_vertical_high_gain_screen_1
885.56	15.744	1771120	stage	cursor_to_target_task_vertical_high_gain_screen_2
901.308	16.864	1802616	stage	cursor_to_target_task_vertical_high_gain_screen_3
918.18	15.732	1836360	stage	cursor_to_target_task_vertical_high_gain_screen_4
933.912	16.852	1867824	stage	cursor_to_target_task_vertical_high_gain_screen_5
978.152	57.332	1956304	stage	cursor_to_target_task_two_d_low_gain_screen_1
1035.484	47.684	2070968	stage	cursor_to_target_task_two_d_low_gain_screen_2
1089.388	37.428	2178776	stage	cursor_to_target_task_two_d_high_gain_screen_1
1126.816	37.58	2253632	stage	cursor_to_target_task_two_d_high_gain_screen_2
1191.192	60.068	2382384	stage	smooth_pursuit_task_low_gain_1
1266.3	60.116	2532600	stage	smooth_pursuit_task_low_gain_2
1335.592	60.076	2671184	stage	smooth_pursuit_task_high_gain_1
1410.708	60.072	2821416	stage	smooth_pursuit_task_high_gain_2
