onset	duration	sample	value	stage_name
103.216	158.568	206432	stage	open_loop_task
269.912	10.024	539824	stage	hold_neutral_wrist_angle
284.432	11.752	568864	stage	clockwise_wrist_circles
296.184	11.684	592368	stage	counterclockwise_wrist_circles
307.868	18.024	615736	stage	flexions_and_extensions
325.9	15.944	651800	stage	ulnar_and_radial_deviations
360.68	15.516	721360	stage	cursor_to_target_task_horizontal_low_gain_screen_1
376.196	14.296	752392	stage	cursor_to_target_task_horizontal_low_gain_screen_2
390.492	15.204	780984	stage	cursor_to_target_task_horizontal_low_gain_screen_3
405.7	15.416	811400	stage	cursor_to_target_task_horizontal_low_gain_screen_4
421.116	15.544	842232	stage	cursor_to_target_task_horizontal_low_gain_screen_5
442.728	14.972	885456	stage	cursor_to_target_task_horizontal_high_gain_screen_1
457.7	13.812	915400	stage	cursor_to_target_task_horizontal_high_gain_screen_2
471.516	13.952	943032	stage	cursor_to_target_task_horizontal_high_gain_screen_3
485.468	14.916	970936	stage	cursor_to_target_task_horizontal_high_gain_screen_4
500.388	16.412	1000776	stage	cursor_to_target_task_horizontal_high_gain_screen_5
555.608	17.74	1111216	stage	cursor_to_target_task_vertical_low_gain_screen_1
573.348	15.828	1146696	stage	cursor_to_target_task_vertical_low_gain_screen_2
589.176	14.688	1178352	stage	cursor_to_target_task_vertical_low_gain_screen_3
603.864	15.9	1207728	stage	cursor_to_target_task_vertical_low_gain_screen_4
619.764	16.24	1239528	stage	cursor_to_target_task_vertical_low_gain_screen_5
642.144	15.4	1284288	stage	cursor_to_target_task_vertical_high_gain_screen_1
657.544	16.028	1315088	stage	cursor_to_target_task_vertical_high_gain_screen_2
673.576	14.82	1347152	stage	cursor_to_target_task_vertical_high_gain_screen_3
688.396	14.968	1376792	stage	cursor_to_target_task_vertical_high_gain_screen_4
703.364	14.788	1406728	stage	cursor_to_target_task_vertical_high_gain_screen_5
774.856	38.552	1549712	stage	cursor_to_target_task_two_d_low_gain_screen_1
813.408	38.916	1626816	stage	cursor_to_target_task_two_d_low_gain_screen_2
859.132	37.208	1718264	stage	cursor_to_target_task_two_d_high_gain_screen_1
896.344	38.016	1792688	stage	cursor_to_target_task_two_d_high_gain_screen_2
1015.212	60.056	2030424	stage	smooth_pursuit_task_low_gain_1
1090.332	60.108	2180664	stage	smooth_pursuit_task_low_gain_2
1157.72	60.084	2315440	stage	smooth_pursuit_task_high_gain_1
1232.84	60.104	2465680	stage	smooth_pursuit_task_high_gain_2
