onset	duration	sample	value	stage_name
235.204	157.128	470408	stage	open_loop_task
408.62	10.016	817240	stage	hold_neutral_wrist_angle
422.936	12.468	845872	stage	clockwise_wrist_circles
435.404	12.772	870808	stage	counterclockwise_wrist_circles
448.176	13.732	896352	stage	flexions_and_extensions
461.908	13.876	923816	stage	ulnar_and_radial_deviations
557.18	17.664	1114360	stage	cursor_to_target_task_horizontal_low_gain_screen_1
574.848	15.988	1149696	stage	cursor_to_target_task_horizontal_low_gain_screen_2
590.836	15.18	1181672	stage	cursor_to_target_task_horizontal_low_gain_screen_3
606.016	15.932	1212032	stage	cursor_to_target_task_horizontal_low_gain_screen_4
621.948	14.588	1243896	stage	cursor_to_target_task_horizontal_low_gain_screen_5
644.672	16.66	1289344	stage	cursor_to_target_task_horizontal_high_gain_screen_1
661.34	16.864	1322680	stage	cursor_to_target_task_horizontal_high_gain_screen_2
678.204	12.884	1356408	stage	cursor_to_target_task_horizontal_high_gain_screen_3
691.092	14.532	1382184	stage	cursor_to_target_task_horizontal_high_gain_screen_4
705.628	14.42	1411256	stage	cursor_to_target_task_horizontal_high_gain_screen_5
768.128	15.348	1536256	stage	cursor_to_target_task_vertical_low_gain_screen_1
783.48	16.096	1566960	stage	cursor_to_target_task_vertical_low_gain_screen_2
799.58	16.736	1599160	stage	cursor_to_target_task_vertical_low_gain_screen_3
816.316	14.9	1632632	stage	cursor_to_target_task_vertical_low_gain_screen_4
831.216	17.104	1662432	stage	cursor_to_target_task_vertical_low_gain_screen_5
858.512	14.32	1717024	stage	cursor_to_target_task_vertical_high_gain_screen_1
872.836	18.564	1745672	stage	cursor_to_target_task_vertical_high_gain_screen_2
891.404	16.848	1782808	stage	cursor_to_target_task_vertical_high_gain_screen_3
908.256	16.596	1816512	stage	cursor_to_target_task_vertical_high_gain_screen_4
924.852	15.696	1849704	stage	cursor_to_target_task_vertical_high_gain_screen_5
977.488	40.52	1954976	stage	cursor_to_target_task_two_d_low_gain_screen_1
1018.012	43.3	2036024	stage	cursor_to_target_task_two_d_low_gain_screen_2
1067.676	39.108	2135352	stage	cursor_to_target_task_two_d_high_gain_screen_1
1106.784	35.452	2213568	stage	cursor_to_target_task_two_d_high_gain_screen_2
1215.412	60.108	2430824	stage	smooth_pursuit_task_low_gain_1
1290.568	60.108	2581136	stage	smooth_pursuit_task_low_gain_2
1357.144	60.092	2714288	stage	smooth_pursuit_task_high_gain_1
1432.268	60.1	2864536	stage	smooth_pursuit_task_high_gain_2
