onset	duration	sample	value	stage_name
177.256	156.64	354512	stage	open_loop_task
346.9	10.016	693800	stage	hold_neutral_wrist_angle
364.864	13.008	729728	stage	clockwise_wrist_circles
377.872	10.8	755744	stage	counterclockwise_wrist_circles
388.672	12.264	777344	stage	flexions_and_extensions
400.936	11.24	801872	stage	ulnar_and_radial_deviations
497.34	22.48	994680	stage	cursor_to_target_task_horizontal_low_gain_screen_1
519.824	17.64	1039648	stage	cursor_to_target_task_horizontal_low_gain_screen_2
537.464	15.088	1074928	stage	cursor_to_target_task_horizontal_low_gain_screen_3
552.552	14.584	1105104	stage	cursor_to_target_task_horizontal_low_gain_screen_4
567.136	14.184	1134272	stage	cursor_to_target_task_horizontal_low_gain_screen_5
587.716	20.852	1175432	stage	cursor_to_target_task_horizontal_high_gain_screen_1
608.572	17.24	1217144	stage	cursor_to_target_task_horizontal_high_gain_screen_2
625.82	17.516	1251640	stage	cursor_to_target_task_horizontal_high_gain_screen_3
643.34	15.436	1286680	stage	cursor_to_target_task_horizontal_high_gain_screen_4
658.784	16.384	1317568	stage	cursor_to_target_task_horizontal_high_gain_screen_5
718.88	15.66	1437760	stage	cursor_to_target_task_vertical_low_gain_screen_1
734.544	16.376	1469088	stage	cursor_to_target_task_vertical_low_gain_screen_2
750.924	12.176	1501848	stage	cursor_to_target_task_vertical_low_gain_screen_3
763.104	15.848	1526208	stage	cursor_to_target_task_vertical_low_gain_screen_4
778.956	14.16	1557912	stage	cursor_to_target_task_vertical_low_gain_screen_5
800.524	16.776	1601048	stage	cursor_to_target_task_vertical_high_gain_screen_1
817.304	18.136	1634608	stage	cursor_to_target_task_vertical_high_gain_screen_2
835.44	16.628	1670880	stage	cursor_to_target_task_vertical_high_gain_screen_3
852.068	12.32	1704136	stage	cursor_to_target_task_vertical_high_gain_screen_4
864.388	15.552	1728776	stage	cursor_to_target_task_vertical_high_gain_screen_5
930.336	56.668	1860672	stage	cursor_to_target_task_two_d_low_gain_screen_1
987.008	50.476	1974016	stage	cursor_to_target_task_two_d_low_gain_screen_2
1046.348	42.472	2092696	stage	cursor_to_target_task_two_d_high_gain_screen_1
1088.824	38.796	2177648	stage	cursor_to_target_task_two_d_high_gain_screen_2
1175.416	60.14	2350832	stage	smooth_pursuit_task_low_gain_1
1250.592	60.132	2501184	stage	smooth_pursuit_task_low_gain_2
1319.836	60.108	2639672	stage	smooth_pursuit_task_high_gain_1
1394.98	60.136	2789960	stage	smooth_pursuit_task_high_gain_2
