onset	duration	sample	value	stage_name
85.188	156.824	170376	stage	open_loop_task
247.784	10.012	495568	stage	hold_neutral_wrist_angle
262.288	11.62	524576	stage	clockwise_wrist_circles
273.908	11.908	547816	stage	counterclockwise_wrist_circles
285.816	20.048	571632	stage	flexions_and_extensions
305.864	11.28	611728	stage	ulnar_and_radial_deviations
331.16	14.396	662320	stage	cursor_to_target_task_horizontal_low_gain_screen_1
345.556	14.388	691112	stage	cursor_to_target_task_horizontal_low_gain_screen_2
359.948	15.42	719896	stage	cursor_to_target_task_horizontal_low_gain_screen_3
375.372	17.644	750744	stage	cursor_to_target_task_horizontal_low_gain_screen_4
393.016	18.932	786032	stage	cursor_to_target_task_horizontal_low_gain_screen_5
418.632	14.352	837264	stage	cursor_to_target_task_horizontal_high_gain_screen_1
432.984	14.492	865968	stage	cursor_to_target_task_horizontal_high_gain_screen_2
447.476	14.756	894952	stage	cursor_to_target_task_horizontal_high_gain_screen_3
462.236	14.716	924472	stage	cursor_to_target_task_horizontal_high_gain_screen_4
476.956	13.732	953912	stage	cursor_to_target_task_horizontal_high_gain_screen_5
508.152	18.32	1016304	stage	cursor_to_target_task_vertical_low_gain_screen_1
526.476	16.732	1052952	stage	cursor_to_target_task_vertical_low_gain_screen_2
543.208	15.312	1086416	stage	cursor_to_target_task_vertical_low_gain_screen_3
558.52	15.248	1117040	stage	cursor_to_target_task_vertical_low_gain_screen_4
573.768	15.208	1147536	stage	cursor_to_target_task_vertical_low_gain_screen_5
595.304	19.74	1190608	stage	cursor_to_target_task_vertical_high_gain_screen_1
615.048	17.116	1230096	stage	cursor_to_target_task_vertical_high_gain_screen_2
632.168	17.012	1264336	stage	cursor_to_target_task_vertical_high_gain_screen_3
649.184	14.88	1298368	stage	cursor_to_target_task_vertical_high_gain_screen_4
664.064	15.236	1328128	stage	cursor_to_target_task_vertical_high_gain_screen_5
714.944	35.868	1429888	stage	cursor_to_target_task_two_d_low_gain_screen_1
750.816	36.156	1501632	stage	cursor_to_target_task_two_d_low_gain_screen_2
794	34.44	1588000	stage	cursor_to_target_task_two_d_high_gain_screen_1
828.44	31.364	1656880	stage	cursor_to_target_task_two_d_high_gain_screen_2
884.524	60.108	1769048	stage	smooth_pursuit_task_low_gain_1
959.672	60.068	1919344	stage	smooth_pursuit_task_low_gain_2
1026.312	60.104	2052624	stage	smooth_pursuit_task_high_gain_1
1101.464	60.084	2202928	stage	smooth_pursuit_task_high_gain_2
