onset	duration	sample	value	stage_name
257.356	157.836	514712	stage	open_loop_task
425.096	10.016	850192	stage	hold_neutral_wrist_angle
440.348	11.468	880696	stage	clockwise_wrist_circles
451.816	11.184	903632	stage	counterclockwise_wrist_circles
463	13.332	926000	stage	flexions_and_extensions
476.332	13.456	952664	stage	ulnar_and_radial_deviations
605.88	20.472	1211760	stage	cursor_to_target_task_horizontal_low_gain_screen_1
626.352	16.896	1252704	stage	cursor_to_target_task_horizontal_low_gain_screen_2
643.252	15.928	1286504	stage	cursor_to_target_task_horizontal_low_gain_screen_3
659.184	16.5	1318368	stage	cursor_to_target_task_horizontal_low_gain_screen_4
675.684	14.128	1351368	stage	cursor_to_target_task_horizontal_low_gain_screen_5
696.672	15.94	1393344	stage	cursor_to_target_task_horizontal_high_gain_screen_1
712.616	14.968	1425232	stage	cursor_to_target_task_horizontal_high_gain_screen_2
727.584	15.448	1455168	stage	cursor_to_target_task_horizontal_high_gain_screen_3
743.036	14.66	1486072	stage	cursor_to_target_task_horizontal_high_gain_screen_4
757.7	14.396	1515400	stage	cursor_to_target_task_horizontal_high_gain_screen_5
804.504	15.596	1609008	stage	cursor_to_target_task_vertical_low_gain_screen_1
820.1	13.484	1640200	stage	cursor_to_target_task_vertical_low_gain_screen_2
833.588	13.512	1667176	stage	cursor_to_target_task_vertical_low_gain_screen_3
847.1	15.864	1694200	stage	cursor_to_target_task_vertical_low_gain_screen_4
862.964	14.852	1725928	stage	cursor_to_target_task_vertical_low_gain_screen_5
884.716	17.548	1769432	stage	cursor_to_target_task_vertical_high_gain_screen_1
902.268	15.716	1804536	stage	cursor_to_target_task_vertical_high_gain_screen_2
917.984	14.4	1835968	stage	cursor_to_target_task_vertical_high_gain_screen_3
932.388	16.496	1864776	stage	cursor_to_target_task_vertical_high_gain_screen_4
948.884	14.3	1897768	stage	cursor_to_target_task_vertical_high_gain_screen_5
1019.652	50.964	2039304	stage	cursor_to_target_task_two_d_low_gain_screen_1
1070.62	44.28	2141240	stage	cursor_to_target_task_two_d_low_gain_screen_2
1121.116	45.564	2242232	stage	cursor_to_target_task_two_d_high_gain_screen_1
1166.684	43.884	2333368	stage	cursor_to_target_task_two_d_high_gain_screen_2
1259.38	60.124	2518760	stage	smooth_pursuit_task_low_gain_1
1334.54	60.132	2669080	stage	smooth_pursuit_task_low_gain_2
1408.04	60.104	2816080	stage	smooth_pursuit_task_high_gain_1
1483.196	60.132	2966392	stage	smooth_pursuit_task_high_gain_2
