onset	duration	sample	value	stage_name
270.848	161.016	541696	stage	open_loop_task
439.088	10.012	878176	stage	hold_neutral_wrist_angle
456.088	11.104	912176	stage	clockwise_wrist_circles
467.192	16.388	934384	stage	counterclockwise_wrist_circles
483.58	18.376	967160	stage	flexions_and_extensions
501.96	18.112	1003920	stage	ulnar_and_radial_deviations
606.708	19.712	1213416	stage	cursor_to_target_task_horizontal_low_gain_screen_1
626.424	16.952	1252848	stage	cursor_to_target_task_horizontal_low_gain_screen_2
643.376	21.06	1286752	stage	cursor_to_target_task_horizontal_low_gain_screen_3
664.436	20.004	1328872	stage	cursor_to_target_task_horizontal_low_gain_screen_4
684.44	16.316	1368880	stage	cursor_to_target_task_horizontal_low_gain_screen_5
710.18	17.04	1420360	stage	cursor_to_target_task_horizontal_high_gain_screen_1
727.224	18.052	1454448	stage	cursor_to_target_task_horizontal_high_gain_screen_2
745.276	18.628	1490552	stage	cursor_to_target_task_horizontal_high_gain_screen_3
763.904	17.184	1527808	stage	cursor_to_target_task_horizontal_high_gain_screen_4
781.088	16.152	1562176	stage	cursor_to_target_task_horizontal_high_gain_screen_5
836.608	15.416	1673216	stage	cursor_to_target_task_vertical_low_gain_screen_1
852.028	13.612	1704056	stage	cursor_to_target_task_vertical_low_gain_screen_2
865.648	17.424	1731296	stage	cursor_to_target_task_vertical_low_gain_screen_3
883.076	17.548	1766152	stage	cursor_to_target_task_vertical_low_gain_screen_4
900.624	16.148	1801248	stage	cursor_to_target_task_vertical_low_gain_screen_5
924.584	15.756	1849168	stage	cursor_to_target_task_vertical_high_gain_screen_1
940.34	15.864	1880680	stage	cursor_to_target_task_vertical_high_gain_screen_2
956.208	18.6	1912416	stage	cursor_to_target_task_vertical_high_gain_screen_3
974.808	15.048	1949616	stage	cursor_to_target_task_vertical_high_gain_screen_4
989.86	18.428	1979720	stage	cursor_to_target_task_vertical_high_gain_screen_5
1046.984	56.76	2093968	stage	cursor_to_target_task_two_d_low_gain_screen_1
1103.744	52.504	2207488	stage	cursor_to_target_task_two_d_low_gain_screen_2
1164.496	49.392	2328992	stage	cursor_to_target_task_two_d_high_gain_screen_1
1213.892	42.444	2427784	stage	cursor_to_target_task_two_d_high_gain_screen_2
1304.244	60.112	2608488	stage	smooth_pursuit_task_low_gain_1
1379.396	60.152	2758792	stage	smooth_pursuit_task_low_gain_2
1446.788	60.12	2893576	stage	smooth_pursuit_task_high_gain_1
1521.952	60.132	3043904	stage	smooth_pursuit_task_high_gain_2
