onset	duration	sample	value	stage_name
207.792	157.884	415584	stage	open_loop_task
379.744	10.02	759488	stage	hold_neutral_wrist_angle
394.832	13.044	789664	stage	clockwise_wrist_circles
407.876	11.864	815752	stage	counterclockwise_wrist_circles
419.74	12.116	839480	stage	flexions_and_extensions
431.856	11.42	863712	stage	ulnar_and_radial_deviations
517.904	21.996	1035808	stage	cursor_to_target_task_horizontal_low_gain_screen_1
539.904	17.748	1079808	stage	cursor_to_target_task_horizontal_low_gain_screen_2
557.652	18.88	1115304	stage	cursor_to_target_task_horizontal_low_gain_screen_3
576.532	17.736	1153064	stage	cursor_to_target_task_horizontal_low_gain_screen_4
594.268	16.484	1188536	stage	cursor_to_target_task_horizontal_low_gain_screen_5
617.892	16.156	1235784	stage	cursor_to_target_task_horizontal_high_gain_screen_1
634.048	15.988	1268096	stage	cursor_to_target_task_horizontal_high_gain_screen_2
650.04	16.56	1300080	stage	cursor_to_target_task_horizontal_high_gain_screen_3
666.604	17.532	1333208	stage	cursor_to_target_task_horizontal_high_gain_screen_4
684.136	17.248	1368272	stage	cursor_to_target_task_horizontal_high_gain_screen_5
722.348	16.972	1444696	stage	cursor_to_target_task_vertical_low_gain_screen_1
739.32	15.448	1478640	stage	cursor_to_target_task_vertical_low_gain_screen_2
754.772	15.364	1509544	stage	cursor_to_target_task_vertical_low_gain_screen_3
770.136	16.264	1540272	stage	cursor_to_target_task_vertical_low_gain_screen_4
786.404	15.816	1572808	stage	cursor_to_target_task_vertical_low_gain_screen_5
808.728	19.304	1617456	stage	cursor_to_target_task_vertical_high_gain_screen_1
828.032	19.22	1656064	stage	cursor_to_target_task_vertical_high_gain_screen_2
847.252	18.08	1694504	stage	cursor_to_target_task_vertical_high_gain_screen_3
865.332	17.08	1730664	stage	cursor_to_target_task_vertical_high_gain_screen_4
882.412	15.904	1764824	stage	cursor_to_target_task_vertical_high_gain_screen_5
916.448	43.056	1832896	stage	cursor_to_target_task_two_d_low_gain_screen_1
959.504	41.464	1919008	stage	cursor_to_target_task_two_d_low_gain_screen_2
1009.316	46.152	2018632	stage	cursor_to_target_task_two_d_high_gain_screen_1
1055.472	38.48	2110944	stage	cursor_to_target_task_two_d_high_gain_screen_2
1107.428	60.084	2214856	stage	smooth_pursuit_task_low_gain_1
1182.54	60.076	2365080	stage	smooth_pursuit_task_low_gain_2
1248.556	60.124	2497112	stage	smooth_pursuit_task_high_gain_1
1323.728	60.136	2647456	stage	smooth_pursuit_task_high_gain_2
