onset	duration	sample	value	stage_name
222.492	158.7	444984	stage	open_loop_task
390.612	10.016	781224	stage	hold_neutral_wrist_angle
406.588	10.704	813176	stage	clockwise_wrist_circles
417.292	10.912	834584	stage	counterclockwise_wrist_circles
428.204	11.296	856408	stage	flexions_and_extensions
439.504	11.52	879008	stage	ulnar_and_radial_deviations
523.172	19.592	1046344	stage	cursor_to_target_task_horizontal_low_gain_screen_1
542.764	15.704	1085528	stage	cursor_to_target_task_horizontal_low_gain_screen_2
558.472	17.496	1116944	stage	cursor_to_target_task_horizontal_low_gain_screen_3
575.968	15.72	1151936	stage	cursor_to_target_task_horizontal_low_gain_screen_4
591.692	20.376	1183384	stage	cursor_to_target_task_horizontal_low_gain_screen_5
620.444	19.808	1240888	stage	cursor_to_target_task_horizontal_high_gain_screen_1
640.256	19.596	1280512	stage	cursor_to_target_task_horizontal_high_gain_screen_2
659.86	18.516	1319720	stage	cursor_to_target_task_horizontal_high_gain_screen_3
678.38	21.308	1356760	stage	cursor_to_target_task_horizontal_high_gain_screen_4
699.688	18.256	1399376	stage	cursor_to_target_task_horizontal_high_gain_screen_5
736.484	15.948	1472968	stage	cursor_to_target_task_vertical_low_gain_screen_1
752.432	17.38	1504864	stage	cursor_to_target_task_vertical_low_gain_screen_2
769.816	23.348	1539632	stage	cursor_to_target_task_vertical_low_gain_screen_3
793.168	16.668	1586336	stage	cursor_to_target_task_vertical_low_gain_screen_4
809.84	14.528	1619680	stage	cursor_to_target_task_vertical_low_gain_screen_5
831.208	16.052	1662416	stage	cursor_to_target_task_vertical_high_gain_screen_1
847.26	15.912	1694520	stage	cursor_to_target_task_vertical_high_gain_screen_2
863.172	20.012	1726344	stage	cursor_to_target_task_vertical_high_gain_screen_3
883.188	20.5	1766376	stage	cursor_to_target_task_vertical_high_gain_screen_4
903.688	19.832	1807376	stage	cursor_to_target_task_vertical_high_gain_screen_5
947.304	49.308	1894608	stage	cursor_to_target_task_two_d_low_gain_screen_1
996.62	40.304	1993240	stage	cursor_to_target_task_two_d_low_gain_screen_2
1043.888	53.384	2087776	stage	cursor_to_target_task_two_d_high_gain_screen_1
1097.272	39.38	2194544	stage	cursor_to_target_task_two_d_high_gain_screen_2
1150.984	60.008	2301968	stage	smooth_pursuit_task_low_gain_1
1226.048	59.996	2452096	stage	smooth_pursuit_task_low_gain_2
1292.268	59.992	2584536	stage	smooth_pursuit_task_high_gain_1
1367.324	59.996	2734648	stage	smooth_pursuit_task_high_gain_2
