onset	duration	sample	value	stage_name
262.292	168.148	524584	stage	open_loop_task
445.312	10.02	890624	stage	hold_neutral_wrist_angle
461.048	11.832	922096	stage	clockwise_wrist_circles
472.88	12.828	945760	stage	counterclockwise_wrist_circles
485.708	13.432	971416	stage	flexions_and_extensions
499.14	13.896	998280	stage	ulnar_and_radial_deviations
616.628	15.852	1233256	stage	cursor_to_target_task_horizontal_low_gain_screen_1
632.484	14.68	1264968	stage	cursor_to_target_task_horizontal_low_gain_screen_2
647.164	14.568	1294328	stage	cursor_to_target_task_horizontal_low_gain_screen_3
661.74	14.564	1323480	stage	cursor_to_target_task_horizontal_low_gain_screen_4
676.312	13.312	1352624	stage	cursor_to_target_task_horizontal_low_gain_screen_5
696.856	16.628	1393712	stage	cursor_to_target_task_horizontal_high_gain_screen_1
713.484	13.98	1426968	stage	cursor_to_target_task_horizontal_high_gain_screen_2
727.468	14.916	1454936	stage	cursor_to_target_task_horizontal_high_gain_screen_3
742.384	16.6	1484768	stage	cursor_to_target_task_horizontal_high_gain_screen_4
758.988	14.644	1517976	stage	cursor_to_target_task_horizontal_high_gain_screen_5
829.3	14.2	1658600	stage	cursor_to_target_task_vertical_low_gain_screen_1
843.5	13.516	1687000	stage	cursor_to_target_task_vertical_low_gain_screen_2
857.02	12.116	1714040	stage	cursor_to_target_task_vertical_low_gain_screen_3
869.14	14.876	1738280	stage	cursor_to_target_task_vertical_low_gain_screen_4
884.016	14.432	1768032	stage	cursor_to_target_task_vertical_low_gain_screen_5
904.776	13.824	1809552	stage	cursor_to_target_task_vertical_high_gain_screen_1
918.6	13.652	1837200	stage	cursor_to_target_task_vertical_high_gain_screen_2
932.252	15.5	1864504	stage	cursor_to_target_task_vertical_high_gain_screen_3
947.752	15.08	1895504	stage	cursor_to_target_task_vertical_high_gain_screen_4
962.836	13.144	1925672	stage	cursor_to_target_task_vertical_high_gain_screen_5
1082.564	32.384	2165128	stage	cursor_to_target_task_two_d_low_gain_screen_1
1114.948	32.032	2229896	stage	cursor_to_target_task_two_d_low_gain_screen_2
1153.144	34.136	2306288	stage	cursor_to_target_task_two_d_high_gain_screen_1
1187.284	32.716	2374568	stage	cursor_to_target_task_two_d_high_gain_screen_2
1372.436	60.1	2744872	stage	smooth_pursuit_task_low_gain_1
1447.572	60.136	2895144	stage	smooth_pursuit_task_low_gain_2
1517.816	60.132	3035632	stage	smooth_pursuit_task_high_gain_1
1592.988	60.132	3185976	stage	smooth_pursuit_task_high_gain_2
