onset	duration	sample	value	stage_name
238.012	158.136	476024	stage	open_loop_task
407.932	10.016	815864	stage	hold_neutral_wrist_angle
424.496	11.4	848992	stage	clockwise_wrist_circles
435.9	10.776	871800	stage	counterclockwise_wrist_circles
446.68	11.432	893360	stage	flexions_and_extensions
458.12	16.68	916240	stage	ulnar_and_radial_deviations
564.6	15.42	1129200	stage	cursor_to_target_task_horizontal_low_gain_screen_1
580.024	14.588	1160048	stage	cursor_to_target_task_horizontal_low_gain_screen_2
594.612	15.168	1189224	stage	cursor_to_target_task_horizontal_low_gain_screen_3
609.78	14.676	1219560	stage	cursor_to_target_task_horizontal_low_gain_screen_4
624.456	14.112	1248912	stage	cursor_to_target_task_horizontal_low_gain_screen_5
646.5	18.236	1293000	stage	cursor_to_target_task_horizontal_high_gain_screen_1
664.736	15.664	1329472	stage	cursor_to_target_task_horizontal_high_gain_screen_2
680.404	14.008	1360808	stage	cursor_to_target_task_horizontal_high_gain_screen_3
694.412	14.856	1388824	stage	cursor_to_target_task_horizontal_high_gain_screen_4
709.268	15.168	1418536	stage	cursor_to_target_task_horizontal_high_gain_screen_5
755.924	21.244	1511848	stage	cursor_to_target_task_vertical_low_gain_screen_1
777.168	16.184	1554336	stage	cursor_to_target_task_vertical_low_gain_screen_2
793.356	16.852	1586712	stage	cursor_to_target_task_vertical_low_gain_screen_3
810.208	14.428	1620416	stage	cursor_to_target_task_vertical_low_gain_screen_4
824.64	14.448	1649280	stage	cursor_to_target_task_vertical_low_gain_screen_5
846.136	17.8	1692272	stage	cursor_to_target_task_vertical_high_gain_screen_1
863.94	18.716	1727880	stage	cursor_to_target_task_vertical_high_gain_screen_2
882.656	22.796	1765312	stage	cursor_to_target_task_vertical_high_gain_screen_3
905.456	20.048	1810912	stage	cursor_to_target_task_vertical_high_gain_screen_4
925.504	20.284	1851008	stage	cursor_to_target_task_vertical_high_gain_screen_5
969.392	43.612	1938784	stage	cursor_to_target_task_two_d_low_gain_screen_1
1013.008	37.596	2026016	stage	cursor_to_target_task_two_d_low_gain_screen_2
1059.412	42.744	2118824	stage	cursor_to_target_task_two_d_high_gain_screen_1
1102.16	41.58	2204320	stage	cursor_to_target_task_two_d_high_gain_screen_2
1176.596	60.14	2353192	stage	smooth_pursuit_task_low_gain_1
1251.78	60.112	2503560	stage	smooth_pursuit_task_low_gain_2
1317.924	60.112	2635848	stage	smooth_pursuit_task_high_gain_1
1393.084	60.164	2786168	stage	smooth_pursuit_task_high_gain_2
