onset	duration	sample	value	stage_name
194.756	157.592	389512	stage	open_loop_task
358.248	10.02	716496	stage	hold_neutral_wrist_angle
370.652	12.444	741304	stage	clockwise_wrist_circles
383.096	13.764	766192	stage	counterclockwise_wrist_circles
396.864	11.024	793728	stage	flexions_and_extensions
407.892	12.42	815784	stage	ulnar_and_radial_deviations
491.108	17.536	982216	stage	cursor_to_target_task_horizontal_low_gain_screen_1
508.652	16.216	1017304	stage	cursor_to_target_task_horizontal_low_gain_screen_2
524.872	13.776	1049744	stage	cursor_to_target_task_horizontal_low_gain_screen_3
538.652	13.268	1077304	stage	cursor_to_target_task_horizontal_low_gain_screen_4
551.92	14.052	1103840	stage	cursor_to_target_task_horizontal_low_gain_screen_5
571.748	14.788	1143496	stage	cursor_to_target_task_horizontal_high_gain_screen_1
586.536	14.34	1173072	stage	cursor_to_target_task_horizontal_high_gain_screen_2
600.876	12.26	1201752	stage	cursor_to_target_task_horizontal_high_gain_screen_3
613.14	12.8	1226280	stage	cursor_to_target_task_horizontal_high_gain_screen_4
625.94	14.544	1251880	stage	cursor_to_target_task_horizontal_high_gain_screen_5
674.912	18.944	1349824	stage	cursor_to_target_task_vertical_low_gain_screen_1
693.856	16.232	1387712	stage	cursor_to_target_task_vertical_low_gain_screen_2
710.092	16.236	1420184	stage	cursor_to_target_task_vertical_low_gain_screen_3
726.328	20.896	1452656	stage	cursor_to_target_task_vertical_low_gain_screen_4
747.224	14.272	1494448	stage	cursor_to_target_task_vertical_low_gain_screen_5
767.42	16.072	1534840	stage	cursor_to_target_task_vertical_high_gain_screen_1
783.496	18.392	1566992	stage	cursor_to_target_task_vertical_high_gain_screen_2
801.888	16.76	1603776	stage	cursor_to_target_task_vertical_high_gain_screen_3
818.652	14.152	1637304	stage	cursor_to_target_task_vertical_high_gain_screen_4
832.804	19.396	1665608	stage	cursor_to_target_task_vertical_high_gain_screen_5
869.52	63.3	1739040	stage	cursor_to_target_task_two_d_low_gain_screen_1
932.824	64.568	1865648	stage	cursor_to_target_task_two_d_low_gain_screen_2
1003.504	40.824	2007008	stage	cursor_to_target_task_two_d_high_gain_screen_1
1044.332	40.3	2088664	stage	cursor_to_target_task_two_d_high_gain_screen_2
1100.952	60	2201904	stage	smooth_pursuit_task_low_gain_1
1176.004	60	2352008	stage	smooth_pursuit_task_low_gain_2
1242.312	60.004	2484624	stage	smooth_pursuit_task_high_gain_1
1317.364	59.996	2634728	stage	smooth_pursuit_task_high_gain_2
