onset	duration	sample	value	stage_name
123.492	153.416	246984	stage	open_loop_task
284.032	10.016	568064	stage	hold_neutral_wrist_angle
300.168	13.396	600336	stage	clockwise_wrist_circles
313.564	12.028	627128	stage	counterclockwise_wrist_circles
325.596	14.856	651192	stage	flexions_and_extensions
340.456	13.772	680912	stage	ulnar_and_radial_deviations
367.24	12.056	734480	stage	cursor_to_target_task_horizontal_low_gain_screen_1
379.304	14.164	758608	stage	cursor_to_target_task_horizontal_low_gain_screen_2
393.468	15.304	786936	stage	cursor_to_target_task_horizontal_low_gain_screen_3
408.772	14.732	817544	stage	cursor_to_target_task_horizontal_low_gain_screen_4
423.504	12.384	847008	stage	cursor_to_target_task_horizontal_low_gain_screen_5
442.56	16.576	885120	stage	cursor_to_target_task_horizontal_high_gain_screen_1
459.14	12.764	918280	stage	cursor_to_target_task_horizontal_high_gain_screen_2
471.904	13.964	943808	stage	cursor_to_target_task_horizontal_high_gain_screen_3
485.868	13.436	971736	stage	cursor_to_target_task_horizontal_high_gain_screen_4
499.308	13.664	998616	stage	cursor_to_target_task_horizontal_high_gain_screen_5
525.644	16.556	1051288	stage	cursor_to_target_task_vertical_low_gain_screen_1
542.204	13.216	1084408	stage	cursor_to_target_task_vertical_low_gain_screen_2
555.424	13.296	1110848	stage	cursor_to_target_task_vertical_low_gain_screen_3
568.724	13.78	1137448	stage	cursor_to_target_task_vertical_low_gain_screen_4
582.504	15.468	1165008	stage	cursor_to_target_task_vertical_low_gain_screen_5
605.504	14.248	1211008	stage	cursor_to_target_task_vertical_high_gain_screen_1
619.756	14.284	1239512	stage	cursor_to_target_task_vertical_high_gain_screen_2
634.04	14.896	1268080	stage	cursor_to_target_task_vertical_high_gain_screen_3
648.944	17.28	1297888	stage	cursor_to_target_task_vertical_high_gain_screen_4
666.224	15.428	1332448	stage	cursor_to_target_task_vertical_high_gain_screen_5
739.42	40.452	1478840	stage	cursor_to_target_task_two_d_low_gain_screen_1
779.872	38.148	1559744	stage	cursor_to_target_task_two_d_low_gain_screen_2
824.244	35.192	1648488	stage	cursor_to_target_task_two_d_high_gain_screen_1
859.436	32.92	1718872	stage	cursor_to_target_task_two_d_high_gain_screen_2
904.656	59.996	1809312	stage	smooth_pursuit_task_low_gain_1
979.708	60	1959416	stage	smooth_pursuit_task_low_gain_2
1049.868	59.984	2099736	stage	smooth_pursuit_task_high_gain_1
1124.912	59.992	2249824	stage	smooth_pursuit_task_high_gain_2
