onset	duration	sample	value	stage_name
495.548	166.588	991096	stage	open_loop_task
675.724	10.012	1351448	stage	hold_neutral_wrist_angle
696.416	12.972	1392832	stage	clockwise_wrist_circles
709.388	17.984	1418776	stage	counterclockwise_wrist_circles
727.372	15.856	1454744	stage	flexions_and_extensions
743.228	14.616	1486456	stage	ulnar_and_radial_deviations
919.348	17.616	1838696	stage	cursor_to_target_task_horizontal_low_gain_screen_1
936.968	14.244	1873936	stage	cursor_to_target_task_horizontal_low_gain_screen_2
951.216	15.08	1902432	stage	cursor_to_target_task_horizontal_low_gain_screen_3
966.3	13.828	1932600	stage	cursor_to_target_task_horizontal_low_gain_screen_4
980.128	14.136	1960256	stage	cursor_to_target_task_horizontal_low_gain_screen_5
1006.24	16.684	2012480	stage	cursor_to_target_task_horizontal_high_gain_screen_1
1022.924	14.916	2045848	stage	cursor_to_target_task_horizontal_high_gain_screen_2
1037.84	13.408	2075680	stage	cursor_to_target_task_horizontal_high_gain_screen_3
1051.248	13.68	2102496	stage	cursor_to_target_task_horizontal_high_gain_screen_4
1064.928	13.1	2129856	stage	cursor_to_target_task_horizontal_high_gain_screen_5
1155.712	20.5	2311424	stage	cursor_to_target_task_vertical_low_gain_screen_1
1176.216	15.192	2352432	stage	cursor_to_target_task_vertical_low_gain_screen_2
1191.408	14.172	2382816	stage	cursor_to_target_task_vertical_low_gain_screen_3
1205.58	13.624	2411160	stage	cursor_to_target_task_vertical_low_gain_screen_4
1219.204	12.124	2438408	stage	cursor_to_target_task_vertical_low_gain_screen_5
1241.528	19.436	2483056	stage	cursor_to_target_task_vertical_high_gain_screen_1
1260.964	14.88	2521928	stage	cursor_to_target_task_vertical_high_gain_screen_2
1275.844	15.504	2551688	stage	cursor_to_target_task_vertical_high_gain_screen_3
1291.348	12.332	2582696	stage	cursor_to_target_task_vertical_high_gain_screen_4
1303.68	14.232	2607360	stage	cursor_to_target_task_vertical_high_gain_screen_5
1358.4	49.156	2716800	stage	cursor_to_target_task_two_d_low_gain_screen_1
1407.556	45.124	2815112	stage	cursor_to_target_task_two_d_low_gain_screen_2
1460.876	38.768	2921752	stage	cursor_to_target_task_two_d_high_gain_screen_1
1499.648	34.744	2999296	stage	cursor_to_target_task_two_d_high_gain_screen_2
1566.556	60.004	3133112	stage	smooth_pursuit_task_low_gain_1
1641.62	59.988	3283240	stage	smooth_pursuit_task_low_gain_2
1712.324	60.016	3424648	stage	smooth_pursuit_task_high_gain_1
1787.392	59.996	3574784	stage	smooth_pursuit_task_high_gain_2
