onset	duration	sample	value	stage_name
41.0835	18.0315	82167	stage	open_loop_task
60.4055	1.133	120811	stage	hold_neutral_wrist_angle
62.06	1.3285	124120	stage	clockwise_wrist_circles
63.3885	2.0095	126777	stage	counterclockwise_wrist_circles
65.398	1.267	130796	stage	flexions_and_extensions
66.6655	1.4515	133331	stage	ulnar_and_radial_deviations
77.364	1.976	154728	stage	cursor_to_target_task_horizontal_low_gain_screen_1
79.3405	1.9935	158681	stage	cursor_to_target_task_horizontal_low_gain_screen_2
81.3345	1.6965	162669	stage	cursor_to_target_task_horizontal_low_gain_screen_3
83.0315	1.899	166063	stage	cursor_to_target_task_horizontal_low_gain_screen_4
84.9305	1.7705	169861	stage	cursor_to_target_task_horizontal_low_gain_screen_5
87.626	2.3915	175252	stage	cursor_to_target_task_horizontal_high_gain_screen_1
90.018	2.1005	180036	stage	cursor_to_target_task_horizontal_high_gain_screen_2
92.1185	2.3385	184237	stage	cursor_to_target_task_horizontal_high_gain_screen_3
94.457	2.243	188914	stage	cursor_to_target_task_horizontal_high_gain_screen_4
96.7	2.023	193400	stage	cursor_to_target_task_horizontal_high_gain_screen_5
101.263	3.1805	202526	stage	cursor_to_target_task_vertical_low_gain_screen_1
104.444	1.62	208888	stage	cursor_to_target_task_vertical_low_gain_screen_2
106.064	1.759	212128	stage	cursor_to_target_task_vertical_low_gain_screen_3
107.823	2.208	215646	stage	cursor_to_target_task_vertical_low_gain_screen_4
110.031	1.724	220062	stage	cursor_to_target_task_vertical_low_gain_screen_5
112.5265	2.4555	225053	stage	cursor_to_target_task_vertical_high_gain_screen_1
114.9825	1.917	229965	stage	cursor_to_target_task_vertical_high_gain_screen_2
116.9	1.994	233800	stage	cursor_to_target_task_vertical_high_gain_screen_3
118.8945	2.288	237789	stage	cursor_to_target_task_vertical_high_gain_screen_4
121.1835	1.8895	242367	stage	cursor_to_target_task_vertical_high_gain_screen_5
125.6615	6.6635	251323	stage	cursor_to_target_task_two_d_low_gain_screen_1
132.325	5.8925	264650	stage	cursor_to_target_task_two_d_low_gain_screen_2
139.2485	4.834	278497	stage	cursor_to_target_task_two_d_high_gain_screen_1
144.083	4.8705	288166	stage	cursor_to_target_task_two_d_high_gain_screen_2
150.416	7.0125	300832	stage	smooth_pursuit_task_low_gain_1
159.157	6.982	318314	stage	smooth_pursuit_task_low_gain_2
167.067	6.918	334134	stage	smooth_pursuit_task_high_gain_1
175.731	6.97	351462	stage	smooth_pursuit_task_high_gain_2
