onset	duration	sample	value	stage_name
305.588	154.752	611176	stage	open_loop_task
480.5	10.012	961000	stage	hold_neutral_wrist_angle
492.816	37.736	985632	stage	clockwise_wrist_circles
530.552	13.664	1061104	stage	counterclockwise_wrist_circles
544.22	11.164	1088440	stage	flexions_and_extensions
555.388	12.636	1110776	stage	ulnar_and_radial_deviations
678.788	22.84	1357576	stage	cursor_to_target_task_horizontal_low_gain_screen_1
701.628	21.2	1403256	stage	cursor_to_target_task_horizontal_low_gain_screen_2
722.832	18.5	1445664	stage	cursor_to_target_task_horizontal_low_gain_screen_3
741.34	17.456	1482680	stage	cursor_to_target_task_horizontal_low_gain_screen_4
758.796	16.588	1517592	stage	cursor_to_target_task_horizontal_low_gain_screen_5
784.432	32.288	1568864	stage	cursor_to_target_task_horizontal_high_gain_screen_1
816.72	26.668	1633440	stage	cursor_to_target_task_horizontal_high_gain_screen_2
843.388	26.78	1686776	stage	cursor_to_target_task_horizontal_high_gain_screen_3
870.172	30.58	1740344	stage	cursor_to_target_task_horizontal_high_gain_screen_4
900.76	22.064	1801520	stage	cursor_to_target_task_horizontal_high_gain_screen_5
943.5	19.46	1887000	stage	cursor_to_target_task_vertical_low_gain_screen_1
962.964	17.428	1925928	stage	cursor_to_target_task_vertical_low_gain_screen_2
980.4	21.996	1960800	stage	cursor_to_target_task_vertical_low_gain_screen_3
1002.396	20.22	2004792	stage	cursor_to_target_task_vertical_low_gain_screen_4
1022.62	18.108	2045240	stage	cursor_to_target_task_vertical_low_gain_screen_5
1054	18.1	2108000	stage	cursor_to_target_task_vertical_high_gain_screen_1
1072.104	19.584	2144208	stage	cursor_to_target_task_vertical_high_gain_screen_2
1091.688	18.288	2183376	stage	cursor_to_target_task_vertical_high_gain_screen_3
1109.984	16.424	2219968	stage	cursor_to_target_task_vertical_high_gain_screen_4
1126.408	19.14	2252816	stage	cursor_to_target_task_vertical_high_gain_screen_5
1182.604	54.224	2365208	stage	cursor_to_target_task_two_d_low_gain_screen_1
1236.828	43.852	2473656	stage	cursor_to_target_task_two_d_low_gain_screen_2
1303.536	46.864	2607072	stage	cursor_to_target_task_two_d_high_gain_screen_1
1350.4	45.404	2700800	stage	cursor_to_target_task_two_d_high_gain_screen_2
1446.108	60.104	2892216	stage	smooth_pursuit_task_low_gain_1
1521.252	60.152	3042504	stage	smooth_pursuit_task_low_gain_2
1596.756	60.156	3193512	stage	smooth_pursuit_task_high_gain_1
1671.944	60.124	3343888	stage	smooth_pursuit_task_high_gain_2
