onset	duration	sample	value	stage_name
82.86	155.14	165720	stage	open_loop_task
244.908	10.012	489816	stage	hold_neutral_wrist_angle
258.076	10.66	516152	stage	clockwise_wrist_circles
268.736	10.484	537472	stage	counterclockwise_wrist_circles
279.22	10.608	558440	stage	flexions_and_extensions
289.832	11.22	579664	stage	ulnar_and_radial_deviations
314.216	19.264	628432	stage	cursor_to_target_task_horizontal_low_gain_screen_1
333.484	15.296	666968	stage	cursor_to_target_task_horizontal_low_gain_screen_2
348.784	19.328	697568	stage	cursor_to_target_task_horizontal_low_gain_screen_3
368.12	15.728	736240	stage	cursor_to_target_task_horizontal_low_gain_screen_4
383.852	20.68	767704	stage	cursor_to_target_task_horizontal_low_gain_screen_5
410.732	18.804	821464	stage	cursor_to_target_task_horizontal_high_gain_screen_1
429.536	16.504	859072	stage	cursor_to_target_task_horizontal_high_gain_screen_2
446.04	14.316	892080	stage	cursor_to_target_task_horizontal_high_gain_screen_3
460.356	17.488	920712	stage	cursor_to_target_task_horizontal_high_gain_screen_4
477.844	14.416	955688	stage	cursor_to_target_task_horizontal_high_gain_screen_5
502.012	18.512	1004024	stage	cursor_to_target_task_vertical_low_gain_screen_1
520.524	16.068	1041048	stage	cursor_to_target_task_vertical_low_gain_screen_2
536.592	14.768	1073184	stage	cursor_to_target_task_vertical_low_gain_screen_3
551.364	14.7	1102728	stage	cursor_to_target_task_vertical_low_gain_screen_4
566.064	14.532	1132128	stage	cursor_to_target_task_vertical_low_gain_screen_5
586.452	16.496	1172904	stage	cursor_to_target_task_vertical_high_gain_screen_1
602.948	15.548	1205896	stage	cursor_to_target_task_vertical_high_gain_screen_2
618.496	17.324	1236992	stage	cursor_to_target_task_vertical_high_gain_screen_3
635.824	15.7	1271648	stage	cursor_to_target_task_vertical_high_gain_screen_4
651.528	14.74	1303056	stage	cursor_to_target_task_vertical_high_gain_screen_5
711.42	48.056	1422840	stage	cursor_to_target_task_two_d_low_gain_screen_1
759.476	46.636	1518952	stage	cursor_to_target_task_two_d_low_gain_screen_2
811.92	42.36	1623840	stage	cursor_to_target_task_two_d_high_gain_screen_1
854.28	38.668	1708560	stage	cursor_to_target_task_two_d_high_gain_screen_2
903.088	60.064	1806176	stage	smooth_pursuit_task_low_gain_1
978.176	60.08	1956352	stage	smooth_pursuit_task_low_gain_2
1044.136	60.076	2088272	stage	smooth_pursuit_task_high_gain_1
1119.256	60.068	2238512	stage	smooth_pursuit_task_high_gain_2
