onset	duration	sample	value	stage_name
259.428	157.072	518856	stage	open_loop_task
432.12	10.008	864240	stage	hold_neutral_wrist_angle
453.988	15.968	907976	stage	clockwise_wrist_circles
469.956	29.224	939912	stage	counterclockwise_wrist_circles
499.18	17.328	998360	stage	flexions_and_extensions
516.512	19.04	1033024	stage	ulnar_and_radial_deviations
628.912	38.192	1257824	stage	cursor_to_target_task_horizontal_low_gain_screen_1
667.104	19.32	1334208	stage	cursor_to_target_task_horizontal_low_gain_screen_2
686.424	18.428	1372848	stage	cursor_to_target_task_horizontal_low_gain_screen_3
704.852	16.02	1409704	stage	cursor_to_target_task_horizontal_low_gain_screen_4
720.876	16.464	1441752	stage	cursor_to_target_task_horizontal_low_gain_screen_5
744.244	22.516	1488488	stage	cursor_to_target_task_horizontal_high_gain_screen_1
766.76	17.556	1533520	stage	cursor_to_target_task_horizontal_high_gain_screen_2
784.32	17.672	1568640	stage	cursor_to_target_task_horizontal_high_gain_screen_3
801.996	19.764	1603992	stage	cursor_to_target_task_horizontal_high_gain_screen_4
821.764	14.584	1643528	stage	cursor_to_target_task_horizontal_high_gain_screen_5
854.892	16.108	1709784	stage	cursor_to_target_task_vertical_low_gain_screen_1
871.004	14.364	1742008	stage	cursor_to_target_task_vertical_low_gain_screen_2
885.372	16.66	1770744	stage	cursor_to_target_task_vertical_low_gain_screen_3
902.032	16.104	1804064	stage	cursor_to_target_task_vertical_low_gain_screen_4
918.136	16.98	1836272	stage	cursor_to_target_task_vertical_low_gain_screen_5
942.624	20.828	1885248	stage	cursor_to_target_task_vertical_high_gain_screen_1
963.456	19.296	1926912	stage	cursor_to_target_task_vertical_high_gain_screen_2
982.756	19.732	1965512	stage	cursor_to_target_task_vertical_high_gain_screen_3
1002.488	16	2004976	stage	cursor_to_target_task_vertical_high_gain_screen_4
1018.492	21.828	2036984	stage	cursor_to_target_task_vertical_high_gain_screen_5
1078.588	42.04	2157176	stage	cursor_to_target_task_two_d_low_gain_screen_1
1120.632	37.976	2241264	stage	cursor_to_target_task_two_d_low_gain_screen_2
1166.272	38.84	2332544	stage	cursor_to_target_task_two_d_high_gain_screen_1
1205.112	44.94	2410224	stage	cursor_to_target_task_two_d_high_gain_screen_2
1263.752	60.136	2527504	stage	smooth_pursuit_task_low_gain_1
1338.932	60.148	2677864	stage	smooth_pursuit_task_low_gain_2
1408.796	60.132	2817592	stage	smooth_pursuit_task_high_gain_1
1483.976	60.108	2967952	stage	smooth_pursuit_task_high_gain_2
