onset	duration	sample	value	stage_name
286.076	170.532	572152	stage	open_loop_task
468.928	10.004	937856	stage	hold_neutral_wrist_angle
488.04	12.68	976080	stage	clockwise_wrist_circles
500.724	11.26	1001448	stage	counterclockwise_wrist_circles
511.988	11.12	1023976	stage	flexions_and_extensions
523.108	11.152	1046216	stage	ulnar_and_radial_deviations
620.672	17.9	1241344	stage	cursor_to_target_task_horizontal_low_gain_screen_1
638.572	14.536	1277144	stage	cursor_to_target_task_horizontal_low_gain_screen_2
653.108	17.28	1306216	stage	cursor_to_target_task_horizontal_low_gain_screen_3
670.392	15.736	1340784	stage	cursor_to_target_task_horizontal_low_gain_screen_4
686.128	15.212	1372256	stage	cursor_to_target_task_horizontal_low_gain_screen_5
707.496	17.964	1414992	stage	cursor_to_target_task_horizontal_high_gain_screen_1
725.464	14.828	1450928	stage	cursor_to_target_task_horizontal_high_gain_screen_2
740.3	16.624	1480600	stage	cursor_to_target_task_horizontal_high_gain_screen_3
756.932	13.616	1513864	stage	cursor_to_target_task_horizontal_high_gain_screen_4
770.548	16	1541096	stage	cursor_to_target_task_horizontal_high_gain_screen_5
811.216	17.344	1622432	stage	cursor_to_target_task_vertical_low_gain_screen_1
828.56	18.1	1657120	stage	cursor_to_target_task_vertical_low_gain_screen_2
846.664	13.352	1693328	stage	cursor_to_target_task_vertical_low_gain_screen_3
860.02	15.68	1720040	stage	cursor_to_target_task_vertical_low_gain_screen_4
875.708	15.796	1751416	stage	cursor_to_target_task_vertical_low_gain_screen_5
899.06	17.868	1798120	stage	cursor_to_target_task_vertical_high_gain_screen_1
916.928	14.964	1833856	stage	cursor_to_target_task_vertical_high_gain_screen_2
931.892	18.364	1863784	stage	cursor_to_target_task_vertical_high_gain_screen_3
950.26	16.76	1900520	stage	cursor_to_target_task_vertical_high_gain_screen_4
967.024	15.616	1934048	stage	cursor_to_target_task_vertical_high_gain_screen_5
1015.796	41.728	2031592	stage	cursor_to_target_task_two_d_low_gain_screen_1
1057.528	37.32	2115056	stage	cursor_to_target_task_two_d_low_gain_screen_2
1101.352	35.888	2202704	stage	cursor_to_target_task_two_d_high_gain_screen_1
1137.244	34.248	2274488	stage	cursor_to_target_task_two_d_high_gain_screen_2
1223.468	60.116	2446936	stage	smooth_pursuit_task_low_gain_1
1298.616	60.096	2597232	stage	smooth_pursuit_task_low_gain_2
1365.892	60.084	2731784	stage	smooth_pursuit_task_high_gain_1
1441.04	60.12	2882080	stage	smooth_pursuit_task_high_gain_2
