onset	duration	sample	value	stage_name
90.608	155.3	181216	stage	open_loop_task
253.376	10.012	506752	stage	hold_neutral_wrist_angle
267.396	11.504	534792	stage	clockwise_wrist_circles
278.9	11.228	557800	stage	counterclockwise_wrist_circles
290.128	14.1	580256	stage	flexions_and_extensions
304.232	10.956	608464	stage	ulnar_and_radial_deviations
332.78	18.06	665560	stage	cursor_to_target_task_horizontal_low_gain_screen_1
350.844	18.284	701688	stage	cursor_to_target_task_horizontal_low_gain_screen_2
369.132	16.712	738264	stage	cursor_to_target_task_horizontal_low_gain_screen_3
385.844	14.264	771688	stage	cursor_to_target_task_horizontal_low_gain_screen_4
400.116	14.456	800232	stage	cursor_to_target_task_horizontal_low_gain_screen_5
420.544	17.42	841088	stage	cursor_to_target_task_horizontal_high_gain_screen_1
437.964	16.3	875928	stage	cursor_to_target_task_horizontal_high_gain_screen_2
454.264	15.896	908528	stage	cursor_to_target_task_horizontal_high_gain_screen_3
470.164	19.18	940328	stage	cursor_to_target_task_horizontal_high_gain_screen_4
489.348	14.78	978696	stage	cursor_to_target_task_horizontal_high_gain_screen_5
516.532	19.032	1033064	stage	cursor_to_target_task_vertical_low_gain_screen_1
535.564	16.476	1071128	stage	cursor_to_target_task_vertical_low_gain_screen_2
552.04	16.604	1104080	stage	cursor_to_target_task_vertical_low_gain_screen_3
568.644	14.148	1137288	stage	cursor_to_target_task_vertical_low_gain_screen_4
582.796	14.868	1165592	stage	cursor_to_target_task_vertical_low_gain_screen_5
603.628	20.096	1207256	stage	cursor_to_target_task_vertical_high_gain_screen_1
623.728	19.968	1247456	stage	cursor_to_target_task_vertical_high_gain_screen_2
643.696	18.536	1287392	stage	cursor_to_target_task_vertical_high_gain_screen_3
662.232	16.264	1324464	stage	cursor_to_target_task_vertical_high_gain_screen_4
678.5	16.38	1357000	stage	cursor_to_target_task_vertical_high_gain_screen_5
716.94	38.556	1433880	stage	cursor_to_target_task_two_d_low_gain_screen_1
755.496	36.032	1510992	stage	cursor_to_target_task_two_d_low_gain_screen_2
797.74	46.592	1595480	stage	cursor_to_target_task_two_d_high_gain_screen_1
844.332	37.452	1688664	stage	cursor_to_target_task_two_d_high_gain_screen_2
896.424	60.116	1792848	stage	smooth_pursuit_task_low_gain_1
971.564	60.12	1943128	stage	smooth_pursuit_task_low_gain_2
1039.192	60.104	2078384	stage	smooth_pursuit_task_high_gain_1
1114.344	60.104	2228688	stage	smooth_pursuit_task_high_gain_2
