onset	duration	sample	value	stage_name
179.312	157.328	358624	stage	open_loop_task
380.956	10.028	761912	stage	hold_neutral_wrist_angle
395.948	14.056	791896	stage	clockwise_wrist_circles
410.008	11.256	820016	stage	counterclockwise_wrist_circles
421.268	15.204	842536	stage	flexions_and_extensions
436.472	12.556	872944	stage	ulnar_and_radial_deviations
534.932	21.396	1069864	stage	cursor_to_target_task_horizontal_low_gain_screen_1
556.332	15.96	1112664	stage	cursor_to_target_task_horizontal_low_gain_screen_2
572.296	19.104	1144592	stage	cursor_to_target_task_horizontal_low_gain_screen_3
591.404	16.58	1182808	stage	cursor_to_target_task_horizontal_low_gain_screen_4
607.988	16.168	1215976	stage	cursor_to_target_task_horizontal_low_gain_screen_5
630.304	19.312	1260608	stage	cursor_to_target_task_horizontal_high_gain_screen_1
649.616	20.252	1299232	stage	cursor_to_target_task_horizontal_high_gain_screen_2
669.872	20.696	1339744	stage	cursor_to_target_task_horizontal_high_gain_screen_3
690.576	14.396	1381152	stage	cursor_to_target_task_horizontal_high_gain_screen_4
704.972	19.684	1409944	stage	cursor_to_target_task_horizontal_high_gain_screen_5
779.736	18.108	1559472	stage	cursor_to_target_task_vertical_low_gain_screen_1
797.848	20.892	1595696	stage	cursor_to_target_task_vertical_low_gain_screen_2
818.74	17.408	1637480	stage	cursor_to_target_task_vertical_low_gain_screen_3
836.152	17.592	1672304	stage	cursor_to_target_task_vertical_low_gain_screen_4
853.744	17.84	1707488	stage	cursor_to_target_task_vertical_low_gain_screen_5
880.816	18.112	1761632	stage	cursor_to_target_task_vertical_high_gain_screen_1
898.928	18.204	1797856	stage	cursor_to_target_task_vertical_high_gain_screen_2
917.132	19.656	1834264	stage	cursor_to_target_task_vertical_high_gain_screen_3
936.788	21.504	1873576	stage	cursor_to_target_task_vertical_high_gain_screen_4
958.292	19.964	1916584	stage	cursor_to_target_task_vertical_high_gain_screen_5
1052.424	50.844	2104848	stage	cursor_to_target_task_two_d_low_gain_screen_1
1103.272	46.92	2206544	stage	cursor_to_target_task_two_d_low_gain_screen_2
1156.528	42.524	2313056	stage	cursor_to_target_task_two_d_high_gain_screen_1
1199.052	43.204	2398104	stage	cursor_to_target_task_two_d_high_gain_screen_2
1323.7	60.012	2647400	stage	smooth_pursuit_task_low_gain_1
1398.776	59.988	2797552	stage	smooth_pursuit_task_low_gain_2
1466.132	60.008	2932264	stage	smooth_pursuit_task_high_gain_1
1541.192	60.004	3082384	stage	smooth_pursuit_task_high_gain_2
