onset	duration	sample	value	stage_name
181.9	153.672	363800	stage	open_loop_task
346.596	10.008	693192	stage	hold_neutral_wrist_angle
362.4	11.16	724800	stage	clockwise_wrist_circles
373.56	11.792	747120	stage	counterclockwise_wrist_circles
385.352	10.92	770704	stage	flexions_and_extensions
396.272	11.144	792544	stage	ulnar_and_radial_deviations
482.652	20.052	965304	stage	cursor_to_target_task_horizontal_low_gain_screen_1
502.704	15.376	1005408	stage	cursor_to_target_task_horizontal_low_gain_screen_2
518.08	16.796	1036160	stage	cursor_to_target_task_horizontal_low_gain_screen_3
534.88	16.224	1069760	stage	cursor_to_target_task_horizontal_low_gain_screen_4
551.104	15.688	1102208	stage	cursor_to_target_task_horizontal_low_gain_screen_5
577.204	17.132	1154408	stage	cursor_to_target_task_horizontal_high_gain_screen_1
594.34	15.456	1188680	stage	cursor_to_target_task_horizontal_high_gain_screen_2
609.796	17.376	1219592	stage	cursor_to_target_task_horizontal_high_gain_screen_3
627.172	14.392	1254344	stage	cursor_to_target_task_horizontal_high_gain_screen_4
641.568	16.776	1283136	stage	cursor_to_target_task_horizontal_high_gain_screen_5
676.58	17.1	1353160	stage	cursor_to_target_task_vertical_low_gain_screen_1
693.68	19.656	1387360	stage	cursor_to_target_task_vertical_low_gain_screen_2
713.34	19.028	1426680	stage	cursor_to_target_task_vertical_low_gain_screen_3
732.372	18.152	1464744	stage	cursor_to_target_task_vertical_low_gain_screen_4
750.524	20.648	1501048	stage	cursor_to_target_task_vertical_low_gain_screen_5
777.66	18.88	1555320	stage	cursor_to_target_task_vertical_high_gain_screen_1
796.544	15.172	1593088	stage	cursor_to_target_task_vertical_high_gain_screen_2
811.72	15.996	1623440	stage	cursor_to_target_task_vertical_high_gain_screen_3
827.716	15.312	1655432	stage	cursor_to_target_task_vertical_high_gain_screen_4
843.028	17.168	1686056	stage	cursor_to_target_task_vertical_high_gain_screen_5
881.832	42.904	1763664	stage	cursor_to_target_task_two_d_low_gain_screen_1
924.736	37.7	1849472	stage	cursor_to_target_task_two_d_low_gain_screen_2
968.644	36.476	1937288	stage	cursor_to_target_task_two_d_high_gain_screen_1
1005.124	33.36	2010248	stage	cursor_to_target_task_two_d_high_gain_screen_2
1052.612	60.084	2105224	stage	smooth_pursuit_task_low_gain_1
1127.672	60.152	2255344	stage	smooth_pursuit_task_low_gain_2
1193.652	60.124	2387304	stage	smooth_pursuit_task_high_gain_1
1268.812	60.076	2537624	stage	smooth_pursuit_task_high_gain_2
