onset	duration	sample	value	stage_name
86.2	157.34	172400	stage	open_loop_task
276.192	10.012	552384	stage	hold_neutral_wrist_angle
295.032	10.996	590064	stage	clockwise_wrist_circles
306.028	11.14	612056	stage	counterclockwise_wrist_circles
317.172	12.716	634344	stage	flexions_and_extensions
329.888	25.236	659776	stage	ulnar_and_radial_deviations
399.404	19.852	798808	stage	cursor_to_target_task_horizontal_low_gain_screen_1
419.256	14.152	838512	stage	cursor_to_target_task_horizontal_low_gain_screen_2
433.412	16.044	866824	stage	cursor_to_target_task_horizontal_low_gain_screen_3
449.46	22.516	898920	stage	cursor_to_target_task_horizontal_low_gain_screen_4
471.976	18.8	943952	stage	cursor_to_target_task_horizontal_low_gain_screen_5
497.9	19.744	995800	stage	cursor_to_target_task_horizontal_high_gain_screen_1
517.644	20.352	1035288	stage	cursor_to_target_task_horizontal_high_gain_screen_2
537.996	27.54	1075992	stage	cursor_to_target_task_horizontal_high_gain_screen_3
565.536	16.876	1131072	stage	cursor_to_target_task_horizontal_high_gain_screen_4
582.416	20.9	1164832	stage	cursor_to_target_task_horizontal_high_gain_screen_5
617.38	16.456	1234760	stage	cursor_to_target_task_vertical_low_gain_screen_1
633.836	16.936	1267672	stage	cursor_to_target_task_vertical_low_gain_screen_2
650.772	15.432	1301544	stage	cursor_to_target_task_vertical_low_gain_screen_3
666.204	18.052	1332408	stage	cursor_to_target_task_vertical_low_gain_screen_4
684.26	20.08	1368520	stage	cursor_to_target_task_vertical_low_gain_screen_5
712.068	22.708	1424136	stage	cursor_to_target_task_vertical_high_gain_screen_1
734.776	23.532	1469552	stage	cursor_to_target_task_vertical_high_gain_screen_2
758.308	25.836	1516616	stage	cursor_to_target_task_vertical_high_gain_screen_3
784.144	20.048	1568288	stage	cursor_to_target_task_vertical_high_gain_screen_4
804.2	15.512	1608400	stage	cursor_to_target_task_vertical_high_gain_screen_5
846.916	42.788	1693832	stage	cursor_to_target_task_two_d_low_gain_screen_1
889.704	41.868	1779408	stage	cursor_to_target_task_two_d_low_gain_screen_2
937.572	53.66	1875144	stage	cursor_to_target_task_two_d_high_gain_screen_1
991.232	45.608	1982464	stage	cursor_to_target_task_two_d_high_gain_screen_2
1050.344	60.152	2100688	stage	smooth_pursuit_task_low_gain_1
1125.54	60.108	2251080	stage	smooth_pursuit_task_low_gain_2
1191.808	60.12	2383616	stage	smooth_pursuit_task_high_gain_1
1266.952	60.084	2533904	stage	smooth_pursuit_task_high_gain_2
