onset	duration	sample	value	stage_name
100.804	158.876	201608	stage	open_loop_task
265.952	10.016	531904	stage	hold_neutral_wrist_angle
279.22	14.076	558440	stage	clockwise_wrist_circles
293.296	11.828	586592	stage	counterclockwise_wrist_circles
305.128	13.312	610256	stage	flexions_and_extensions
318.44	11.764	636880	stage	ulnar_and_radial_deviations
351.616	14.672	703232	stage	cursor_to_target_task_horizontal_low_gain_screen_1
366.292	15.76	732584	stage	cursor_to_target_task_horizontal_low_gain_screen_2
382.056	14.964	764112	stage	cursor_to_target_task_horizontal_low_gain_screen_3
397.024	13.56	794048	stage	cursor_to_target_task_horizontal_low_gain_screen_4
410.584	17.44	821168	stage	cursor_to_target_task_horizontal_low_gain_screen_5
434.336	15.584	868672	stage	cursor_to_target_task_horizontal_high_gain_screen_1
449.924	16.348	899848	stage	cursor_to_target_task_horizontal_high_gain_screen_2
466.276	16.88	932552	stage	cursor_to_target_task_horizontal_high_gain_screen_3
483.156	14.784	966312	stage	cursor_to_target_task_horizontal_high_gain_screen_4
497.94	18.616	995880	stage	cursor_to_target_task_horizontal_high_gain_screen_5
530.876	16.824	1061752	stage	cursor_to_target_task_vertical_low_gain_screen_1
547.704	20.084	1095408	stage	cursor_to_target_task_vertical_low_gain_screen_2
567.792	17.064	1135584	stage	cursor_to_target_task_vertical_low_gain_screen_3
584.86	16.944	1169720	stage	cursor_to_target_task_vertical_low_gain_screen_4
601.804	18.788	1203608	stage	cursor_to_target_task_vertical_low_gain_screen_5
626.868	18.52	1253736	stage	cursor_to_target_task_vertical_high_gain_screen_1
645.388	15.536	1290776	stage	cursor_to_target_task_vertical_high_gain_screen_2
660.928	20.924	1321856	stage	cursor_to_target_task_vertical_high_gain_screen_3
681.86	21.244	1363720	stage	cursor_to_target_task_vertical_high_gain_screen_4
703.108	16.464	1406216	stage	cursor_to_target_task_vertical_high_gain_screen_5
741.44	45.996	1482880	stage	cursor_to_target_task_two_d_low_gain_screen_1
787.44	46.068	1574880	stage	cursor_to_target_task_two_d_low_gain_screen_2
839.696	42.744	1679392	stage	cursor_to_target_task_two_d_high_gain_screen_1
882.444	44.264	1764888	stage	cursor_to_target_task_two_d_high_gain_screen_2
940.712	60.112	1881424	stage	smooth_pursuit_task_low_gain_1
1015.86	60.084	2031720	stage	smooth_pursuit_task_low_gain_2
1084.092	60.124	2168184	stage	smooth_pursuit_task_high_gain_1
1159.272	60.1	2318544	stage	smooth_pursuit_task_high_gain_2
