onset	duration	sample	value	stage_name
93.616	161.396	187232	stage	open_loop_task
261.944	10.016	523888	stage	hold_neutral_wrist_angle
275.98	10.68	551960	stage	clockwise_wrist_circles
286.664	10.812	573328	stage	counterclockwise_wrist_circles
297.476	10.98	594952	stage	flexions_and_extensions
308.456	10.98	616912	stage	ulnar_and_radial_deviations
336.948	17.32	673896	stage	cursor_to_target_task_horizontal_low_gain_screen_1
354.272	13.24	708544	stage	cursor_to_target_task_horizontal_low_gain_screen_2
367.516	15.772	735032	stage	cursor_to_target_task_horizontal_low_gain_screen_3
383.292	18.672	766584	stage	cursor_to_target_task_horizontal_low_gain_screen_4
401.964	15.22	803928	stage	cursor_to_target_task_horizontal_low_gain_screen_5
423.576	19.112	847152	stage	cursor_to_target_task_horizontal_high_gain_screen_1
442.688	21.228	885376	stage	cursor_to_target_task_horizontal_high_gain_screen_2
463.916	16.8	927832	stage	cursor_to_target_task_horizontal_high_gain_screen_3
480.716	22.936	961432	stage	cursor_to_target_task_horizontal_high_gain_screen_4
503.652	21.032	1007304	stage	cursor_to_target_task_horizontal_high_gain_screen_5
535.608	18.724	1071216	stage	cursor_to_target_task_vertical_low_gain_screen_1
554.332	26.736	1108664	stage	cursor_to_target_task_vertical_low_gain_screen_2
581.068	16.18	1162136	stage	cursor_to_target_task_vertical_low_gain_screen_3
597.256	19.928	1194512	stage	cursor_to_target_task_vertical_low_gain_screen_4
617.188	15.712	1234376	stage	cursor_to_target_task_vertical_low_gain_screen_5
640.128	25.596	1280256	stage	cursor_to_target_task_vertical_high_gain_screen_1
665.724	19.3	1331448	stage	cursor_to_target_task_vertical_high_gain_screen_2
685.024	19.96	1370048	stage	cursor_to_target_task_vertical_high_gain_screen_3
704.984	15.364	1409968	stage	cursor_to_target_task_vertical_high_gain_screen_4
720.352	14.168	1440704	stage	cursor_to_target_task_vertical_high_gain_screen_5
750.292	43.456	1500584	stage	cursor_to_target_task_two_d_low_gain_screen_1
793.748	49.368	1587496	stage	cursor_to_target_task_two_d_low_gain_screen_2
849.344	53.556	1698688	stage	cursor_to_target_task_two_d_high_gain_screen_1
902.904	49.512	1805808	stage	cursor_to_target_task_two_d_high_gain_screen_2
962.832	60.136	1925664	stage	smooth_pursuit_task_low_gain_1
1038	60.108	2076000	stage	smooth_pursuit_task_low_gain_2
1104.308	60.108	2208616	stage	smooth_pursuit_task_high_gain_1
1179.456	60.172	2358912	stage	smooth_pursuit_task_high_gain_2
