onset	duration	sample	value	stage_name
92.596	154.312	185192	stage	open_loop_task
252.9	10	505800	stage	hold_neutral_wrist_angle
267.34	10.58	534680	stage	clockwise_wrist_circles
277.92	10.808	555840	stage	counterclockwise_wrist_circles
288.728	10.876	577456	stage	flexions_and_extensions
299.604	10.956	599208	stage	ulnar_and_radial_deviations
328.732	17.476	657464	stage	cursor_to_target_task_horizontal_low_gain_screen_1
346.212	30.328	692424	stage	cursor_to_target_task_horizontal_low_gain_screen_2
376.54	15.848	753080	stage	cursor_to_target_task_horizontal_low_gain_screen_3
392.388	14.26	784776	stage	cursor_to_target_task_horizontal_low_gain_screen_4
406.648	13.896	813296	stage	cursor_to_target_task_horizontal_low_gain_screen_5
426.952	17.736	853904	stage	cursor_to_target_task_horizontal_high_gain_screen_1
444.692	17.14	889384	stage	cursor_to_target_task_horizontal_high_gain_screen_2
461.836	14.416	923672	stage	cursor_to_target_task_horizontal_high_gain_screen_3
476.252	15.5	952504	stage	cursor_to_target_task_horizontal_high_gain_screen_4
491.752	13.376	983504	stage	cursor_to_target_task_horizontal_high_gain_screen_5
519.348	17.468	1038696	stage	cursor_to_target_task_vertical_low_gain_screen_1
536.816	14.388	1073632	stage	cursor_to_target_task_vertical_low_gain_screen_2
551.204	14.252	1102408	stage	cursor_to_target_task_vertical_low_gain_screen_3
565.46	14.964	1130920	stage	cursor_to_target_task_vertical_low_gain_screen_4
580.424	12.832	1160848	stage	cursor_to_target_task_vertical_low_gain_screen_5
599.772	19.416	1199544	stage	cursor_to_target_task_vertical_high_gain_screen_1
619.192	15.004	1238384	stage	cursor_to_target_task_vertical_high_gain_screen_2
634.196	14.616	1268392	stage	cursor_to_target_task_vertical_high_gain_screen_3
648.812	13.628	1297624	stage	cursor_to_target_task_vertical_high_gain_screen_4
662.444	15.956	1324888	stage	cursor_to_target_task_vertical_high_gain_screen_5
710.324	39.956	1420648	stage	cursor_to_target_task_two_d_low_gain_screen_1
750.288	36.38	1500576	stage	cursor_to_target_task_two_d_low_gain_screen_2
792.832	46.548	1585664	stage	cursor_to_target_task_two_d_high_gain_screen_1
839.384	38.972	1678768	stage	cursor_to_target_task_two_d_high_gain_screen_2
890.496	60.096	1780992	stage	smooth_pursuit_task_low_gain_1
965.636	60.084	1931272	stage	smooth_pursuit_task_low_gain_2
1031.88	60.056	2063760	stage	smooth_pursuit_task_high_gain_1
1106.968	60.068	2213936	stage	smooth_pursuit_task_high_gain_2
