onset	duration	sample	value	stage_name
108.964	156.724	217928	stage	open_loop_task
273.684	10.012	547368	stage	hold_neutral_wrist_angle
286.184	12.148	572368	stage	clockwise_wrist_circles
298.332	12.368	596664	stage	counterclockwise_wrist_circles
310.704	16.06	621408	stage	flexions_and_extensions
326.764	19.692	653528	stage	ulnar_and_radial_deviations
358.812	13.188	717624	stage	cursor_to_target_task_horizontal_low_gain_screen_1
372	15.288	744000	stage	cursor_to_target_task_horizontal_low_gain_screen_2
387.292	16.244	774584	stage	cursor_to_target_task_horizontal_low_gain_screen_3
403.54	15.112	807080	stage	cursor_to_target_task_horizontal_low_gain_screen_4
418.656	16.564	837312	stage	cursor_to_target_task_horizontal_low_gain_screen_5
443.844	16.34	887688	stage	cursor_to_target_task_horizontal_high_gain_screen_1
460.184	13.972	920368	stage	cursor_to_target_task_horizontal_high_gain_screen_2
474.156	13.732	948312	stage	cursor_to_target_task_horizontal_high_gain_screen_3
487.888	18.148	975776	stage	cursor_to_target_task_horizontal_high_gain_screen_4
506.04	15.548	1012080	stage	cursor_to_target_task_horizontal_high_gain_screen_5
533.948	28.272	1067896	stage	cursor_to_target_task_vertical_low_gain_screen_1
562.224	16.732	1124448	stage	cursor_to_target_task_vertical_low_gain_screen_2
578.956	18.684	1157912	stage	cursor_to_target_task_vertical_low_gain_screen_3
597.64	14.216	1195280	stage	cursor_to_target_task_vertical_low_gain_screen_4
611.856	14.608	1223712	stage	cursor_to_target_task_vertical_low_gain_screen_5
634.348	17.428	1268696	stage	cursor_to_target_task_vertical_high_gain_screen_1
651.776	19.896	1303552	stage	cursor_to_target_task_vertical_high_gain_screen_2
671.672	17.432	1343344	stage	cursor_to_target_task_vertical_high_gain_screen_3
689.104	16.904	1378208	stage	cursor_to_target_task_vertical_high_gain_screen_4
706.008	19.396	1412016	stage	cursor_to_target_task_vertical_high_gain_screen_5
746.364	63.524	1492728	stage	cursor_to_target_task_two_d_low_gain_screen_1
809.888	59.02	1619776	stage	cursor_to_target_task_two_d_low_gain_screen_2
880.244	67.496	1760488	stage	cursor_to_target_task_two_d_high_gain_screen_1
947.744	65.248	1895488	stage	cursor_to_target_task_two_d_high_gain_screen_2
1026.236	60.104	2052472	stage	smooth_pursuit_task_low_gain_1
1101.38	60.116	2202760	stage	smooth_pursuit_task_low_gain_2
1172.636	60.124	2345272	stage	smooth_pursuit_task_high_gain_1
1247.788	60.144	2495576	stage	smooth_pursuit_task_high_gain_2
