onset	duration	sample	value	stage_name
192.572	159.132	385144	stage	open_loop_task
364.116	10.012	728232	stage	hold_neutral_wrist_angle
377.428	11.372	754856	stage	clockwise_wrist_circles
388.8	11.204	777600	stage	counterclockwise_wrist_circles
400.004	10.748	800008	stage	flexions_and_extensions
410.752	11.58	821504	stage	ulnar_and_radial_deviations
504.804	41.604	1009608	stage	cursor_to_target_task_horizontal_low_gain_screen_1
546.408	39.652	1092816	stage	cursor_to_target_task_horizontal_low_gain_screen_2
586.06	44.548	1172120	stage	cursor_to_target_task_horizontal_low_gain_screen_3
630.608	31.424	1261216	stage	cursor_to_target_task_horizontal_low_gain_screen_4
662.032	48.964	1324064	stage	cursor_to_target_task_horizontal_low_gain_screen_5
717.376	47.28	1434752	stage	cursor_to_target_task_horizontal_high_gain_screen_1
764.656	46.396	1529312	stage	cursor_to_target_task_horizontal_high_gain_screen_2
811.056	49.5	1622112	stage	cursor_to_target_task_horizontal_high_gain_screen_3
860.556	51.392	1721112	stage	cursor_to_target_task_horizontal_high_gain_screen_4
911.948	48.684	1823896	stage	cursor_to_target_task_horizontal_high_gain_screen_5
974.188	27.296	1948376	stage	cursor_to_target_task_vertical_low_gain_screen_1
1001.484	17.084	2002968	stage	cursor_to_target_task_vertical_low_gain_screen_2
1018.568	21.048	2037136	stage	cursor_to_target_task_vertical_low_gain_screen_3
1039.616	20.636	2079232	stage	cursor_to_target_task_vertical_low_gain_screen_4
1060.252	17.7	2120504	stage	cursor_to_target_task_vertical_low_gain_screen_5
1084.472	24.764	2168944	stage	cursor_to_target_task_vertical_high_gain_screen_1
1109.24	19.028	2218480	stage	cursor_to_target_task_vertical_high_gain_screen_2
1128.272	17.168	2256544	stage	cursor_to_target_task_vertical_high_gain_screen_3
1145.444	17.316	2290888	stage	cursor_to_target_task_vertical_high_gain_screen_4
1162.76	17.092	2325520	stage	cursor_to_target_task_vertical_high_gain_screen_5
1205.088	69.488	2410176	stage	cursor_to_target_task_two_d_low_gain_screen_1
1274.58	58.704	2549160	stage	cursor_to_target_task_two_d_low_gain_screen_2
1339.16	119.148	2678320	stage	cursor_to_target_task_two_d_high_gain_screen_1
1458.312	89.516	2916624	stage	cursor_to_target_task_two_d_high_gain_screen_2
1563.192	60.132	3126384	stage	smooth_pursuit_task_low_gain_1
1638.36	60.18	3276720	stage	smooth_pursuit_task_low_gain_2
1704.716	60.596	3409432	stage	smooth_pursuit_task_high_gain_1
1780.352	60.22	3560704	stage	smooth_pursuit_task_high_gain_2
