onset	duration	sample	value	stage_name
173.636	154.604	347272	stage	open_loop_task
337.492	10.02	674984	stage	hold_neutral_wrist_angle
352.964	12.32	705928	stage	clockwise_wrist_circles
365.284	14.724	730568	stage	counterclockwise_wrist_circles
380.008	29.784	760016	stage	flexions_and_extensions
409.792	14.232	819584	stage	ulnar_and_radial_deviations
508.98	16.624	1017960	stage	cursor_to_target_task_horizontal_low_gain_screen_1
525.604	16.964	1051208	stage	cursor_to_target_task_horizontal_low_gain_screen_2
542.572	11.816	1085144	stage	cursor_to_target_task_horizontal_low_gain_screen_3
554.388	13.064	1108776	stage	cursor_to_target_task_horizontal_low_gain_screen_4
567.452	13.988	1134904	stage	cursor_to_target_task_horizontal_low_gain_screen_5
590.172	15.244	1180344	stage	cursor_to_target_task_horizontal_high_gain_screen_1
605.42	14.532	1210840	stage	cursor_to_target_task_horizontal_high_gain_screen_2
619.956	14.48	1239912	stage	cursor_to_target_task_horizontal_high_gain_screen_3
634.44	14.744	1268880	stage	cursor_to_target_task_horizontal_high_gain_screen_4
649.188	13.196	1298376	stage	cursor_to_target_task_horizontal_high_gain_screen_5
680.764	16.792	1361528	stage	cursor_to_target_task_vertical_low_gain_screen_1
697.556	15.996	1395112	stage	cursor_to_target_task_vertical_low_gain_screen_2
713.556	18.132	1427112	stage	cursor_to_target_task_vertical_low_gain_screen_3
731.688	15.216	1463376	stage	cursor_to_target_task_vertical_low_gain_screen_4
746.908	16.196	1493816	stage	cursor_to_target_task_vertical_low_gain_screen_5
772.208	15.596	1544416	stage	cursor_to_target_task_vertical_high_gain_screen_1
787.804	14.316	1575608	stage	cursor_to_target_task_vertical_high_gain_screen_2
802.124	17.68	1604248	stage	cursor_to_target_task_vertical_high_gain_screen_3
819.804	13.952	1639608	stage	cursor_to_target_task_vertical_high_gain_screen_4
833.76	17.864	1667520	stage	cursor_to_target_task_vertical_high_gain_screen_5
877.192	49.248	1754384	stage	cursor_to_target_task_two_d_low_gain_screen_1
926.44	47.084	1852880	stage	cursor_to_target_task_two_d_low_gain_screen_2
981.84	38.816	1963680	stage	cursor_to_target_task_two_d_high_gain_screen_1
1020.66	37.732	2041320	stage	cursor_to_target_task_two_d_high_gain_screen_2
1076.54	59.996	2153080	stage	smooth_pursuit_task_low_gain_1
1151.596	59.992	2303192	stage	smooth_pursuit_task_low_gain_2
1220.132	59.988	2440264	stage	smooth_pursuit_task_high_gain_1
1295.18	59.992	2590360	stage	smooth_pursuit_task_high_gain_2
