onset	duration	sample	value	stage_name
204.024	157.536	408048	stage	open_loop_task
374.876	10.02	749752	stage	hold_neutral_wrist_angle
390.668	13.184	781336	stage	clockwise_wrist_circles
403.856	15.248	807712	stage	counterclockwise_wrist_circles
419.104	17.228	838208	stage	flexions_and_extensions
436.336	18.852	872672	stage	ulnar_and_radial_deviations
552.404	20.428	1104808	stage	cursor_to_target_task_horizontal_low_gain_screen_1
572.832	18.444	1145664	stage	cursor_to_target_task_horizontal_low_gain_screen_2
591.276	14.488	1182552	stage	cursor_to_target_task_horizontal_low_gain_screen_3
605.768	14.812	1211536	stage	cursor_to_target_task_horizontal_low_gain_screen_4
620.58	15.752	1241160	stage	cursor_to_target_task_horizontal_low_gain_screen_5
643.312	18.356	1286624	stage	cursor_to_target_task_horizontal_high_gain_screen_1
661.676	15.712	1323352	stage	cursor_to_target_task_horizontal_high_gain_screen_2
677.392	14.696	1354784	stage	cursor_to_target_task_horizontal_high_gain_screen_3
692.092	16.716	1384184	stage	cursor_to_target_task_horizontal_high_gain_screen_4
708.808	16.1	1417616	stage	cursor_to_target_task_horizontal_high_gain_screen_5
739.204	15.704	1478408	stage	cursor_to_target_task_vertical_low_gain_screen_1
754.912	14.9	1509824	stage	cursor_to_target_task_vertical_low_gain_screen_2
769.812	14.864	1539624	stage	cursor_to_target_task_vertical_low_gain_screen_3
784.676	15.168	1569352	stage	cursor_to_target_task_vertical_low_gain_screen_4
799.848	14.06	1599696	stage	cursor_to_target_task_vertical_low_gain_screen_5
819.896	17.868	1639792	stage	cursor_to_target_task_vertical_high_gain_screen_1
837.764	19.504	1675528	stage	cursor_to_target_task_vertical_high_gain_screen_2
857.268	14.344	1714536	stage	cursor_to_target_task_vertical_high_gain_screen_3
871.612	15.184	1743224	stage	cursor_to_target_task_vertical_high_gain_screen_4
886.804	14.464	1773608	stage	cursor_to_target_task_vertical_high_gain_screen_5
925.604	42.816	1851208	stage	cursor_to_target_task_two_d_low_gain_screen_1
968.424	39.12	1936848	stage	cursor_to_target_task_two_d_low_gain_screen_2
1015.368	31.912	2030736	stage	cursor_to_target_task_two_d_high_gain_screen_1
1047.28	33.268	2094560	stage	cursor_to_target_task_two_d_high_gain_screen_2
1097.756	60.164	2195512	stage	smooth_pursuit_task_low_gain_1
1172.96	60.132	2345920	stage	smooth_pursuit_task_low_gain_2
1240.416	60.14	2480832	stage	smooth_pursuit_task_high_gain_1
1315.588	60.112	2631176	stage	smooth_pursuit_task_high_gain_2
