onset	duration	sample	value	stage_name
212.616	154.868	425232	stage	open_loop_task
385.92	10.016	771840	stage	hold_neutral_wrist_angle
402.424	11.204	804848	stage	clockwise_wrist_circles
413.628	13.412	827256	stage	counterclockwise_wrist_circles
427.04	16.848	854080	stage	flexions_and_extensions
443.888	14.008	887776	stage	ulnar_and_radial_deviations
552.436	18.12	1104872	stage	cursor_to_target_task_horizontal_low_gain_screen_1
570.556	13.48	1141112	stage	cursor_to_target_task_horizontal_low_gain_screen_2
584.04	14.132	1168080	stage	cursor_to_target_task_horizontal_low_gain_screen_3
598.176	18.168	1196352	stage	cursor_to_target_task_horizontal_low_gain_screen_4
616.344	14.444	1232688	stage	cursor_to_target_task_horizontal_low_gain_screen_5
637.86	20.384	1275720	stage	cursor_to_target_task_horizontal_high_gain_screen_1
658.244	13.82	1316488	stage	cursor_to_target_task_horizontal_high_gain_screen_2
672.068	14.376	1344136	stage	cursor_to_target_task_horizontal_high_gain_screen_3
686.444	14.748	1372888	stage	cursor_to_target_task_horizontal_high_gain_screen_4
701.192	14.468	1402384	stage	cursor_to_target_task_horizontal_high_gain_screen_5
766.732	19.348	1533464	stage	cursor_to_target_task_vertical_low_gain_screen_1
786.084	22.308	1572168	stage	cursor_to_target_task_vertical_low_gain_screen_2
808.392	24.236	1616784	stage	cursor_to_target_task_vertical_low_gain_screen_3
832.628	14.108	1665256	stage	cursor_to_target_task_vertical_low_gain_screen_4
846.736	14.184	1693472	stage	cursor_to_target_task_vertical_low_gain_screen_5
871.148	20.724	1742296	stage	cursor_to_target_task_vertical_high_gain_screen_1
891.872	21.74	1783744	stage	cursor_to_target_task_vertical_high_gain_screen_2
913.616	15.688	1827232	stage	cursor_to_target_task_vertical_high_gain_screen_3
929.304	17.176	1858608	stage	cursor_to_target_task_vertical_high_gain_screen_4
946.48	18.18	1892960	stage	cursor_to_target_task_vertical_high_gain_screen_5
991.912	37.6	1983824	stage	cursor_to_target_task_two_d_low_gain_screen_1
1029.512	72.86	2059024	stage	cursor_to_target_task_two_d_low_gain_screen_2
1110.628	41.18	2221256	stage	cursor_to_target_task_two_d_high_gain_screen_1
1151.808	36.3	2303616	stage	cursor_to_target_task_two_d_high_gain_screen_2
1221.984	60.08	2443968	stage	smooth_pursuit_task_low_gain_1
1297.104	60.06	2594208	stage	smooth_pursuit_task_low_gain_2
1366.564	60.068	2733128	stage	smooth_pursuit_task_high_gain_1
1441.664	60.068	2883328	stage	smooth_pursuit_task_high_gain_2
