onset	duration	sample	value	stage_name
94.592	159.664	189184	stage	open_loop_task
261.364	10.016	522728	stage	hold_neutral_wrist_angle
277.268	15.904	554536	stage	clockwise_wrist_circles
293.176	10.764	586352	stage	counterclockwise_wrist_circles
303.944	15.096	607888	stage	flexions_and_extensions
319.04	17.096	638080	stage	ulnar_and_radial_deviations
361.396	17.376	722792	stage	cursor_to_target_task_horizontal_low_gain_screen_1
378.776	14.516	757552	stage	cursor_to_target_task_horizontal_low_gain_screen_2
393.292	13.784	786584	stage	cursor_to_target_task_horizontal_low_gain_screen_3
407.08	13.716	814160	stage	cursor_to_target_task_horizontal_low_gain_screen_4
420.796	13.948	841592	stage	cursor_to_target_task_horizontal_low_gain_screen_5
443.4	15.676	886800	stage	cursor_to_target_task_horizontal_high_gain_screen_1
459.076	15.2	918152	stage	cursor_to_target_task_horizontal_high_gain_screen_2
474.276	14.084	948552	stage	cursor_to_target_task_horizontal_high_gain_screen_3
488.364	13.1	976728	stage	cursor_to_target_task_horizontal_high_gain_screen_4
501.464	14.252	1002928	stage	cursor_to_target_task_horizontal_high_gain_screen_5
536.492	17.728	1072984	stage	cursor_to_target_task_vertical_low_gain_screen_1
554.22	21.448	1108440	stage	cursor_to_target_task_vertical_low_gain_screen_2
575.668	14.704	1151336	stage	cursor_to_target_task_vertical_low_gain_screen_3
590.372	13.484	1180744	stage	cursor_to_target_task_vertical_low_gain_screen_4
603.856	15.064	1207712	stage	cursor_to_target_task_vertical_low_gain_screen_5
625.968	13.872	1251936	stage	cursor_to_target_task_vertical_high_gain_screen_1
639.84	11.668	1279680	stage	cursor_to_target_task_vertical_high_gain_screen_2
651.508	15.252	1303016	stage	cursor_to_target_task_vertical_high_gain_screen_3
666.76	13.732	1333520	stage	cursor_to_target_task_vertical_high_gain_screen_4
680.496	16.348	1360992	stage	cursor_to_target_task_vertical_high_gain_screen_5
724.556	64.492	1449112	stage	cursor_to_target_task_two_d_low_gain_screen_1
789.052	62.516	1578104	stage	cursor_to_target_task_two_d_low_gain_screen_2
863.944	62.516	1727888	stage	cursor_to_target_task_two_d_high_gain_screen_1
926.464	47.728	1852928	stage	cursor_to_target_task_two_d_high_gain_screen_2
1049.548	60.104	2099096	stage	smooth_pursuit_task_low_gain_1
1124.712	60.072	2249424	stage	smooth_pursuit_task_low_gain_2
1190.996	60.112	2381992	stage	smooth_pursuit_task_high_gain_1
1266.152	60.136	2532304	stage	smooth_pursuit_task_high_gain_2
