onset	duration	sample	value	stage_name
197.292	157.824	394584	stage	open_loop_task
372.28	10.016	744560	stage	hold_neutral_wrist_angle
388.952	13.46	777904	stage	clockwise_wrist_circles
402.412	13.488	804824	stage	counterclockwise_wrist_circles
415.9	12.152	831800	stage	flexions_and_extensions
428.056	10.788	856112	stage	ulnar_and_radial_deviations
513.024	19.084	1026048	stage	cursor_to_target_task_horizontal_low_gain_screen_1
532.108	14.928	1064216	stage	cursor_to_target_task_horizontal_low_gain_screen_2
547.036	16.672	1094072	stage	cursor_to_target_task_horizontal_low_gain_screen_3
563.708	15.02	1127416	stage	cursor_to_target_task_horizontal_low_gain_screen_4
578.728	15.652	1157456	stage	cursor_to_target_task_horizontal_low_gain_screen_5
605.016	20.784	1210032	stage	cursor_to_target_task_horizontal_high_gain_screen_1
625.8	15.984	1251600	stage	cursor_to_target_task_horizontal_high_gain_screen_2
641.784	16.416	1283568	stage	cursor_to_target_task_horizontal_high_gain_screen_3
658.2	14.28	1316400	stage	cursor_to_target_task_horizontal_high_gain_screen_4
672.484	17.384	1344968	stage	cursor_to_target_task_horizontal_high_gain_screen_5
711.212	40.244	1422424	stage	cursor_to_target_task_vertical_low_gain_screen_1
751.456	36.736	1502912	stage	cursor_to_target_task_vertical_low_gain_screen_2
788.192	17.6	1576384	stage	cursor_to_target_task_vertical_low_gain_screen_3
805.792	17.612	1611584	stage	cursor_to_target_task_vertical_low_gain_screen_4
823.408	15.588	1646816	stage	cursor_to_target_task_vertical_low_gain_screen_5
847.924	22.688	1695848	stage	cursor_to_target_task_vertical_high_gain_screen_1
870.616	22.668	1741232	stage	cursor_to_target_task_vertical_high_gain_screen_2
893.284	19.568	1786568	stage	cursor_to_target_task_vertical_high_gain_screen_3
912.852	17.684	1825704	stage	cursor_to_target_task_vertical_high_gain_screen_4
930.536	18.792	1861072	stage	cursor_to_target_task_vertical_high_gain_screen_5
983.704	94.596	1967408	stage	cursor_to_target_task_two_d_low_gain_screen_1
1078.304	80.612	2156608	stage	cursor_to_target_task_two_d_low_gain_screen_2
1168.544	76.732	2337088	stage	cursor_to_target_task_two_d_high_gain_screen_1
1245.28	72.096	2490560	stage	cursor_to_target_task_two_d_high_gain_screen_2
1355.26	60.08	2710520	stage	smooth_pursuit_task_low_gain_1
1430.372	60.092	2860744	stage	smooth_pursuit_task_low_gain_2
1504.7	60.08	3009400	stage	smooth_pursuit_task_high_gain_1
1579.816	60.064	3159632	stage	smooth_pursuit_task_high_gain_2
