onset	duration	sample	value	stage_name
94.492	158.588	188984	stage	open_loop_task
263.304	10.016	526608	stage	hold_neutral_wrist_angle
277.804	22.512	555608	stage	clockwise_wrist_circles
300.316	13.8	600632	stage	counterclockwise_wrist_circles
314.124	12.264	628248	stage	flexions_and_extensions
326.392	12.776	652784	stage	ulnar_and_radial_deviations
355.488	13.908	710976	stage	cursor_to_target_task_horizontal_low_gain_screen_1
369.396	13.352	738792	stage	cursor_to_target_task_horizontal_low_gain_screen_2
382.748	15.48	765496	stage	cursor_to_target_task_horizontal_low_gain_screen_3
398.232	14.416	796464	stage	cursor_to_target_task_horizontal_low_gain_screen_4
412.652	15.58	825304	stage	cursor_to_target_task_horizontal_low_gain_screen_5
435.46	23.592	870920	stage	cursor_to_target_task_horizontal_high_gain_screen_1
459.052	16.916	918104	stage	cursor_to_target_task_horizontal_high_gain_screen_2
475.972	17.296	951944	stage	cursor_to_target_task_horizontal_high_gain_screen_3
493.272	14.832	986544	stage	cursor_to_target_task_horizontal_high_gain_screen_4
508.104	17.2	1016208	stage	cursor_to_target_task_horizontal_high_gain_screen_5
585.792	17.784	1171584	stage	cursor_to_target_task_vertical_low_gain_screen_1
603.576	12.728	1207152	stage	cursor_to_target_task_vertical_low_gain_screen_2
616.308	13.588	1232616	stage	cursor_to_target_task_vertical_low_gain_screen_3
629.896	13.58	1259792	stage	cursor_to_target_task_vertical_low_gain_screen_4
643.476	14.888	1286952	stage	cursor_to_target_task_vertical_low_gain_screen_5
664.284	18.524	1328568	stage	cursor_to_target_task_vertical_high_gain_screen_1
682.808	15.728	1365616	stage	cursor_to_target_task_vertical_high_gain_screen_2
698.536	14.712	1397072	stage	cursor_to_target_task_vertical_high_gain_screen_3
713.252	15.796	1426504	stage	cursor_to_target_task_vertical_high_gain_screen_4
729.048	17.04	1458096	stage	cursor_to_target_task_vertical_high_gain_screen_5
795.428	37.228	1590856	stage	cursor_to_target_task_two_d_low_gain_screen_1
832.656	30.084	1665312	stage	cursor_to_target_task_two_d_low_gain_screen_2
869.632	36.46	1739264	stage	cursor_to_target_task_two_d_high_gain_screen_1
906.096	32.916	1812192	stage	cursor_to_target_task_two_d_high_gain_screen_2
976.188	60.136	1952376	stage	smooth_pursuit_task_low_gain_1
1051.356	60.128	2102712	stage	smooth_pursuit_task_low_gain_2
1117.696	60.108	2235392	stage	smooth_pursuit_task_high_gain_1
1192.84	60.136	2385680	stage	smooth_pursuit_task_high_gain_2
