onset	duration	sample	value	stage_name
100.936	153.664	201872	stage	open_loop_task
260.968	10.016	521936	stage	hold_neutral_wrist_angle
276.064	13.724	552128	stage	clockwise_wrist_circles
289.788	12.128	579576	stage	counterclockwise_wrist_circles
301.916	13.776	603832	stage	flexions_and_extensions
315.696	17.144	631392	stage	ulnar_and_radial_deviations
349.872	15.644	699744	stage	cursor_to_target_task_horizontal_low_gain_screen_1
365.52	14.904	731040	stage	cursor_to_target_task_horizontal_low_gain_screen_2
380.424	14.216	760848	stage	cursor_to_target_task_horizontal_low_gain_screen_3
394.64	14.488	789280	stage	cursor_to_target_task_horizontal_low_gain_screen_4
409.128	14.076	818256	stage	cursor_to_target_task_horizontal_low_gain_screen_5
429.648	18.076	859296	stage	cursor_to_target_task_horizontal_high_gain_screen_1
447.724	16.228	895448	stage	cursor_to_target_task_horizontal_high_gain_screen_2
463.956	13.748	927912	stage	cursor_to_target_task_horizontal_high_gain_screen_3
477.708	15.264	955416	stage	cursor_to_target_task_horizontal_high_gain_screen_4
492.972	14.744	985944	stage	cursor_to_target_task_horizontal_high_gain_screen_5
521.232	17.52	1042464	stage	cursor_to_target_task_vertical_low_gain_screen_1
538.752	14.504	1077504	stage	cursor_to_target_task_vertical_low_gain_screen_2
553.26	15.496	1106520	stage	cursor_to_target_task_vertical_low_gain_screen_3
568.756	14.548	1137512	stage	cursor_to_target_task_vertical_low_gain_screen_4
583.304	14.364	1166608	stage	cursor_to_target_task_vertical_low_gain_screen_5
604.236	14.772	1208472	stage	cursor_to_target_task_vertical_high_gain_screen_1
619.008	13.636	1238016	stage	cursor_to_target_task_vertical_high_gain_screen_2
632.644	15.144	1265288	stage	cursor_to_target_task_vertical_high_gain_screen_3
647.792	13.084	1295584	stage	cursor_to_target_task_vertical_high_gain_screen_4
660.876	15.064	1321752	stage	cursor_to_target_task_vertical_high_gain_screen_5
694.204	39.02	1388408	stage	cursor_to_target_task_two_d_low_gain_screen_1
733.228	37.576	1466456	stage	cursor_to_target_task_two_d_low_gain_screen_2
777.124	39.28	1554248	stage	cursor_to_target_task_two_d_high_gain_screen_1
816.408	34.8	1632816	stage	cursor_to_target_task_two_d_high_gain_screen_2
863.992	59.996	1727984	stage	smooth_pursuit_task_low_gain_1
939.048	59.988	1878096	stage	smooth_pursuit_task_low_gain_2
1005.424	59.992	2010848	stage	smooth_pursuit_task_high_gain_1
1080.48	59.992	2160960	stage	smooth_pursuit_task_high_gain_2
