onset	duration	sample	value	stage_name
198.312	158.288	396624	stage	open_loop_task
366.492	10.016	732984	stage	hold_neutral_wrist_angle
386.392	11.292	772784	stage	clockwise_wrist_circles
397.684	11.296	795368	stage	counterclockwise_wrist_circles
408.984	11.428	817968	stage	flexions_and_extensions
420.412	10.952	840824	stage	ulnar_and_radial_deviations
487.296	18.936	974592	stage	cursor_to_target_task_horizontal_low_gain_screen_1
506.232	16.68	1012464	stage	cursor_to_target_task_horizontal_low_gain_screen_2
522.916	15.668	1045832	stage	cursor_to_target_task_horizontal_low_gain_screen_3
538.588	19.908	1077176	stage	cursor_to_target_task_horizontal_low_gain_screen_4
558.496	16.188	1116992	stage	cursor_to_target_task_horizontal_low_gain_screen_5
581.276	20.252	1162552	stage	cursor_to_target_task_horizontal_high_gain_screen_1
601.528	18.12	1203056	stage	cursor_to_target_task_horizontal_high_gain_screen_2
619.652	17.508	1239304	stage	cursor_to_target_task_horizontal_high_gain_screen_3
637.16	24.12	1274320	stage	cursor_to_target_task_horizontal_high_gain_screen_4
661.284	29.132	1322568	stage	cursor_to_target_task_horizontal_high_gain_screen_5
710.444	19.016	1420888	stage	cursor_to_target_task_vertical_low_gain_screen_1
729.464	19.648	1458928	stage	cursor_to_target_task_vertical_low_gain_screen_2
749.116	16.848	1498232	stage	cursor_to_target_task_vertical_low_gain_screen_3
765.964	18.416	1531928	stage	cursor_to_target_task_vertical_low_gain_screen_4
784.384	17.228	1568768	stage	cursor_to_target_task_vertical_low_gain_screen_5
809.008	17.624	1618016	stage	cursor_to_target_task_vertical_high_gain_screen_1
826.632	22.896	1653264	stage	cursor_to_target_task_vertical_high_gain_screen_2
849.532	19.432	1699064	stage	cursor_to_target_task_vertical_high_gain_screen_3
868.964	19.652	1737928	stage	cursor_to_target_task_vertical_high_gain_screen_4
888.616	20.616	1777232	stage	cursor_to_target_task_vertical_high_gain_screen_5
933.172	47.292	1866344	stage	cursor_to_target_task_two_d_low_gain_screen_1
980.464	43.768	1960928	stage	cursor_to_target_task_two_d_low_gain_screen_2
1030.744	43.74	2061488	stage	cursor_to_target_task_two_d_high_gain_screen_1
1074.484	41.828	2148968	stage	cursor_to_target_task_two_d_high_gain_screen_2
1133.352	60.136	2266704	stage	smooth_pursuit_task_low_gain_1
1208.524	60.112	2417048	stage	smooth_pursuit_task_low_gain_2
1276.296	60.132	2552592	stage	smooth_pursuit_task_high_gain_1
1351.472	60.104	2702944	stage	smooth_pursuit_task_high_gain_2
