onset	duration	sample	value	stage_name
127.404	156.636	254808	stage	open_loop_task
291.572	10.02	583144	stage	hold_neutral_wrist_angle
306.248	13.128	612496	stage	clockwise_wrist_circles
319.376	10.744	638752	stage	counterclockwise_wrist_circles
330.12	10.912	660240	stage	flexions_and_extensions
341.032	10.752	682064	stage	ulnar_and_radial_deviations
379.524	18	759048	stage	cursor_to_target_task_horizontal_low_gain_screen_1
397.524	17.892	795048	stage	cursor_to_target_task_horizontal_low_gain_screen_2
415.42	16.54	830840	stage	cursor_to_target_task_horizontal_low_gain_screen_3
431.96	37.16	863920	stage	cursor_to_target_task_horizontal_low_gain_screen_4
469.12	18.768	938240	stage	cursor_to_target_task_horizontal_low_gain_screen_5
494.72	22.596	989440	stage	cursor_to_target_task_horizontal_high_gain_screen_1
517.32	23.028	1034640	stage	cursor_to_target_task_horizontal_high_gain_screen_2
540.348	20.068	1080696	stage	cursor_to_target_task_horizontal_high_gain_screen_3
560.416	21.148	1120832	stage	cursor_to_target_task_horizontal_high_gain_screen_4
581.564	22.968	1163128	stage	cursor_to_target_task_horizontal_high_gain_screen_5
626.896	35.124	1253792	stage	cursor_to_target_task_vertical_low_gain_screen_1
662.02	22.528	1324040	stage	cursor_to_target_task_vertical_low_gain_screen_2
684.548	16.84	1369096	stage	cursor_to_target_task_vertical_low_gain_screen_3
701.388	17.716	1402776	stage	cursor_to_target_task_vertical_low_gain_screen_4
719.104	15.944	1438208	stage	cursor_to_target_task_vertical_low_gain_screen_5
742.752	17.464	1485504	stage	cursor_to_target_task_vertical_high_gain_screen_1
760.216	16.888	1520432	stage	cursor_to_target_task_vertical_high_gain_screen_2
777.104	19.672	1554208	stage	cursor_to_target_task_vertical_high_gain_screen_3
796.78	16.536	1593560	stage	cursor_to_target_task_vertical_high_gain_screen_4
813.316	19.144	1626632	stage	cursor_to_target_task_vertical_high_gain_screen_5
855.692	56.34	1711384	stage	cursor_to_target_task_two_d_low_gain_screen_1
912.04	52.104	1824080	stage	cursor_to_target_task_two_d_low_gain_screen_2
971.708	45.76	1943416	stage	cursor_to_target_task_two_d_high_gain_screen_1
1017.472	70.58	2034944	stage	cursor_to_target_task_two_d_high_gain_screen_2
1105.672	59.996	2211344	stage	smooth_pursuit_task_low_gain_1
1180.728	59.992	2361456	stage	smooth_pursuit_task_low_gain_2
1247.34	59.988	2494680	stage	smooth_pursuit_task_high_gain_1
1322.392	60	2644784	stage	smooth_pursuit_task_high_gain_2
