onset	duration	sample	value	stage_name
195.06	157.16	390120	stage	open_loop_task
371.048	10.024	742096	stage	hold_neutral_wrist_angle
394.64	20.284	789280	stage	clockwise_wrist_circles
414.924	17.804	829848	stage	counterclockwise_wrist_circles
432.732	13.824	865464	stage	flexions_and_extensions
446.556	17.732	893112	stage	ulnar_and_radial_deviations
517.584	19.076	1035168	stage	cursor_to_target_task_horizontal_low_gain_screen_1
536.664	16.844	1073328	stage	cursor_to_target_task_horizontal_low_gain_screen_2
553.512	16.636	1107024	stage	cursor_to_target_task_horizontal_low_gain_screen_3
570.148	14.516	1140296	stage	cursor_to_target_task_horizontal_low_gain_screen_4
584.664	18.548	1169328	stage	cursor_to_target_task_horizontal_low_gain_screen_5
611.176	17.816	1222352	stage	cursor_to_target_task_horizontal_high_gain_screen_1
629	16.78	1258000	stage	cursor_to_target_task_horizontal_high_gain_screen_2
645.78	17.928	1291560	stage	cursor_to_target_task_horizontal_high_gain_screen_3
663.708	19.468	1327416	stage	cursor_to_target_task_horizontal_high_gain_screen_4
683.18	19.212	1366360	stage	cursor_to_target_task_horizontal_high_gain_screen_5
732.108	22.488	1464216	stage	cursor_to_target_task_vertical_low_gain_screen_1
754.596	17.784	1509192	stage	cursor_to_target_task_vertical_low_gain_screen_2
772.38	16.232	1544760	stage	cursor_to_target_task_vertical_low_gain_screen_3
788.616	23.96	1577232	stage	cursor_to_target_task_vertical_low_gain_screen_4
812.58	20.484	1625160	stage	cursor_to_target_task_vertical_low_gain_screen_5
849.708	16.724	1699416	stage	cursor_to_target_task_vertical_high_gain_screen_1
866.432	14.648	1732864	stage	cursor_to_target_task_vertical_high_gain_screen_2
881.08	17.28	1762160	stage	cursor_to_target_task_vertical_high_gain_screen_3
898.36	17.236	1796720	stage	cursor_to_target_task_vertical_high_gain_screen_4
915.6	15.736	1831200	stage	cursor_to_target_task_vertical_high_gain_screen_5
991.008	60.968	1982016	stage	cursor_to_target_task_two_d_low_gain_screen_1
1051.98	59.332	2103960	stage	cursor_to_target_task_two_d_low_gain_screen_2
1125.536	50.492	2251072	stage	cursor_to_target_task_two_d_high_gain_screen_1
1176.028	49.216	2352056	stage	cursor_to_target_task_two_d_high_gain_screen_2
1263.592	60.124	2527184	stage	smooth_pursuit_task_low_gain_1
1338.74	60.132	2677480	stage	smooth_pursuit_task_low_gain_2
1413.384	60.108	2826768	stage	smooth_pursuit_task_high_gain_1
1488.536	60.136	2977072	stage	smooth_pursuit_task_high_gain_2
