onset	duration	sample	value	stage_name
197.296	158.244	394592	stage	open_loop_task
362.66	10.02	725320	stage	hold_neutral_wrist_angle
376.808	12.004	753616	stage	clockwise_wrist_circles
388.812	11.156	777624	stage	counterclockwise_wrist_circles
399.972	11.972	799944	stage	flexions_and_extensions
411.948	15.444	823896	stage	ulnar_and_radial_deviations
500.828	17.368	1001656	stage	cursor_to_target_task_horizontal_low_gain_screen_1
518.2	15.396	1036400	stage	cursor_to_target_task_horizontal_low_gain_screen_2
533.596	15.552	1067192	stage	cursor_to_target_task_horizontal_low_gain_screen_3
549.148	13.28	1098296	stage	cursor_to_target_task_horizontal_low_gain_screen_4
562.428	13.688	1124856	stage	cursor_to_target_task_horizontal_low_gain_screen_5
582.66	16.072	1165320	stage	cursor_to_target_task_horizontal_high_gain_screen_1
598.732	15.86	1197464	stage	cursor_to_target_task_horizontal_high_gain_screen_2
614.592	14.636	1229184	stage	cursor_to_target_task_horizontal_high_gain_screen_3
629.232	14.3	1258464	stage	cursor_to_target_task_horizontal_high_gain_screen_4
643.532	14.648	1287064	stage	cursor_to_target_task_horizontal_high_gain_screen_5
669.168	15.88	1338336	stage	cursor_to_target_task_vertical_low_gain_screen_1
685.048	13.932	1370096	stage	cursor_to_target_task_vertical_low_gain_screen_2
698.98	15.62	1397960	stage	cursor_to_target_task_vertical_low_gain_screen_3
714.6	13.228	1429200	stage	cursor_to_target_task_vertical_low_gain_screen_4
727.832	14.532	1455664	stage	cursor_to_target_task_vertical_low_gain_screen_5
748.828	15.392	1497656	stage	cursor_to_target_task_vertical_high_gain_screen_1
764.224	14.576	1528448	stage	cursor_to_target_task_vertical_high_gain_screen_2
778.8	13.928	1557600	stage	cursor_to_target_task_vertical_high_gain_screen_3
792.736	13.78	1585472	stage	cursor_to_target_task_vertical_high_gain_screen_4
806.516	14.6	1613032	stage	cursor_to_target_task_vertical_high_gain_screen_5
837.1	84.264	1674200	stage	cursor_to_target_task_two_d_low_gain_screen_1
921.364	64.192	1842728	stage	cursor_to_target_task_two_d_low_gain_screen_2
991.772	45.66	1983544	stage	cursor_to_target_task_two_d_high_gain_screen_1
1037.432	40.944	2074864	stage	cursor_to_target_task_two_d_high_gain_screen_2
1090.324	60.144	2180648	stage	smooth_pursuit_task_low_gain_1
1165.508	60.096	2331016	stage	smooth_pursuit_task_low_gain_2
1231.672	60.144	2463344	stage	smooth_pursuit_task_high_gain_1
1306.856	60.12	2613712	stage	smooth_pursuit_task_high_gain_2
