onset	duration	sample	value	stage_name
777.756	160.812	1555512	stage	open_loop_task
947.572	10.012	1895144	stage	hold_neutral_wrist_angle
962.268	15.824	1924536	stage	clockwise_wrist_circles
978.092	13.796	1956184	stage	counterclockwise_wrist_circles
991.892	14.4	1983784	stage	flexions_and_extensions
1006.3	14.168	2012600	stage	ulnar_and_radial_deviations
1145.792	20.016	2291584	stage	cursor_to_target_task_horizontal_low_gain_screen_1
1165.808	24.284	2331616	stage	cursor_to_target_task_horizontal_low_gain_screen_2
1190.096	15.344	2380192	stage	cursor_to_target_task_horizontal_low_gain_screen_3
1205.44	18.3	2410880	stage	cursor_to_target_task_horizontal_low_gain_screen_4
1223.74	17.42	2447480	stage	cursor_to_target_task_horizontal_low_gain_screen_5
1251.564	21.876	2503128	stage	cursor_to_target_task_horizontal_high_gain_screen_1
1273.44	19.284	2546880	stage	cursor_to_target_task_horizontal_high_gain_screen_2
1292.724	16.868	2585448	stage	cursor_to_target_task_horizontal_high_gain_screen_3
1309.592	14.916	2619184	stage	cursor_to_target_task_horizontal_high_gain_screen_4
1324.508	20.732	2649016	stage	cursor_to_target_task_horizontal_high_gain_screen_5
1358.868	21.216	2717736	stage	cursor_to_target_task_vertical_low_gain_screen_1
1380.084	23.892	2760168	stage	cursor_to_target_task_vertical_low_gain_screen_2
1403.976	25.396	2807952	stage	cursor_to_target_task_vertical_low_gain_screen_3
1429.376	23.212	2858752	stage	cursor_to_target_task_vertical_low_gain_screen_4
1452.592	23.732	2905184	stage	cursor_to_target_task_vertical_low_gain_screen_5
1484.832	21.568	2969664	stage	cursor_to_target_task_vertical_high_gain_screen_1
1506.4	15.924	3012800	stage	cursor_to_target_task_vertical_high_gain_screen_2
1522.328	23.496	3044656	stage	cursor_to_target_task_vertical_high_gain_screen_3
1545.824	21.152	3091648	stage	cursor_to_target_task_vertical_high_gain_screen_4
1566.976	17.38	3133952	stage	cursor_to_target_task_vertical_high_gain_screen_5
1604.12	49.472	3208240	stage	cursor_to_target_task_two_d_low_gain_screen_1
1653.592	41.364	3307184	stage	cursor_to_target_task_two_d_low_gain_screen_2
1701.308	42.66	3402616	stage	cursor_to_target_task_two_d_high_gain_screen_1
1743.972	52.848	3487944	stage	cursor_to_target_task_two_d_high_gain_screen_2
1820.48	60.112	3640960	stage	smooth_pursuit_task_low_gain_1
1895.632	60.128	3791264	stage	smooth_pursuit_task_low_gain_2
1961.832	60.16	3923664	stage	smooth_pursuit_task_high_gain_1
2037.024	60.124	4074048	stage	smooth_pursuit_task_high_gain_2
