onset	duration	sample	value	stage_name
103.644	155.448	207288	stage	open_loop_task
266.128	10.016	532256	stage	hold_neutral_wrist_angle
279.928	12.316	559856	stage	clockwise_wrist_circles
292.244	16.064	584488	stage	counterclockwise_wrist_circles
308.308	18.692	616616	stage	flexions_and_extensions
327	16.064	654000	stage	ulnar_and_radial_deviations
364.324	14.712	728648	stage	cursor_to_target_task_horizontal_low_gain_screen_1
379.044	14.136	758088	stage	cursor_to_target_task_horizontal_low_gain_screen_2
393.18	11.736	786360	stage	cursor_to_target_task_horizontal_low_gain_screen_3
404.916	14.816	809832	stage	cursor_to_target_task_horizontal_low_gain_screen_4
419.736	12.996	839472	stage	cursor_to_target_task_horizontal_low_gain_screen_5
439.068	18.216	878136	stage	cursor_to_target_task_horizontal_high_gain_screen_1
457.284	15.9	914568	stage	cursor_to_target_task_horizontal_high_gain_screen_2
473.184	17.184	946368	stage	cursor_to_target_task_horizontal_high_gain_screen_3
490.368	14.38	980736	stage	cursor_to_target_task_horizontal_high_gain_screen_4
504.756	18.648	1009512	stage	cursor_to_target_task_horizontal_high_gain_screen_5
535.492	17.888	1070984	stage	cursor_to_target_task_vertical_low_gain_screen_1
553.384	16.788	1106768	stage	cursor_to_target_task_vertical_low_gain_screen_2
570.172	15.312	1140344	stage	cursor_to_target_task_vertical_low_gain_screen_3
585.484	16.12	1170968	stage	cursor_to_target_task_vertical_low_gain_screen_4
601.604	15.548	1203208	stage	cursor_to_target_task_vertical_low_gain_screen_5
626.284	14.668	1252568	stage	cursor_to_target_task_vertical_high_gain_screen_1
640.952	13.8	1281904	stage	cursor_to_target_task_vertical_high_gain_screen_2
654.756	16.812	1309512	stage	cursor_to_target_task_vertical_high_gain_screen_3
671.572	16.228	1343144	stage	cursor_to_target_task_vertical_high_gain_screen_4
687.8	13.304	1375600	stage	cursor_to_target_task_vertical_high_gain_screen_5
721.508	35.312	1443016	stage	cursor_to_target_task_two_d_low_gain_screen_1
756.82	32.28	1513640	stage	cursor_to_target_task_two_d_low_gain_screen_2
796.216	39.516	1592432	stage	cursor_to_target_task_two_d_high_gain_screen_1
835.736	35.048	1671472	stage	cursor_to_target_task_two_d_high_gain_screen_2
883.016	60.168	1766032	stage	smooth_pursuit_task_low_gain_1
958.22	60.112	1916440	stage	smooth_pursuit_task_low_gain_2
1024.62	60.144	2049240	stage	smooth_pursuit_task_high_gain_1
1099.812	60.128	2199624	stage	smooth_pursuit_task_high_gain_2
