onset	duration	sample	value	stage_name
220.14	163.972	440280	stage	open_loop_task
393.064	10.02	786128	stage	hold_neutral_wrist_angle
410.152	20.864	820304	stage	clockwise_wrist_circles
431.016	15.672	862032	stage	counterclockwise_wrist_circles
446.692	15.044	893384	stage	flexions_and_extensions
461.736	17.192	923472	stage	ulnar_and_radial_deviations
585.004	17.828	1170008	stage	cursor_to_target_task_horizontal_low_gain_screen_1
602.836	18.404	1205672	stage	cursor_to_target_task_horizontal_low_gain_screen_2
621.24	17.348	1242480	stage	cursor_to_target_task_horizontal_low_gain_screen_3
638.592	17.612	1277184	stage	cursor_to_target_task_horizontal_low_gain_screen_4
656.204	14.832	1312408	stage	cursor_to_target_task_horizontal_low_gain_screen_5
694.012	15.988	1388024	stage	cursor_to_target_task_horizontal_high_gain_screen_1
710	14.752	1420000	stage	cursor_to_target_task_horizontal_high_gain_screen_2
724.756	14.048	1449512	stage	cursor_to_target_task_horizontal_high_gain_screen_3
738.804	14.016	1477608	stage	cursor_to_target_task_horizontal_high_gain_screen_4
752.82	14.48	1505640	stage	cursor_to_target_task_horizontal_high_gain_screen_5
805.332	15.636	1610664	stage	cursor_to_target_task_vertical_low_gain_screen_1
820.972	16.58	1641944	stage	cursor_to_target_task_vertical_low_gain_screen_2
837.552	14.284	1675104	stage	cursor_to_target_task_vertical_low_gain_screen_3
851.84	13.096	1703680	stage	cursor_to_target_task_vertical_low_gain_screen_4
864.94	28.228	1729880	stage	cursor_to_target_task_vertical_low_gain_screen_5
899.604	17.548	1799208	stage	cursor_to_target_task_vertical_high_gain_screen_1
917.152	14.22	1834304	stage	cursor_to_target_task_vertical_high_gain_screen_2
931.372	14.864	1862744	stage	cursor_to_target_task_vertical_high_gain_screen_3
946.24	16.748	1892480	stage	cursor_to_target_task_vertical_high_gain_screen_4
962.992	17.396	1925984	stage	cursor_to_target_task_vertical_high_gain_screen_5
1044.488	46.764	2088976	stage	cursor_to_target_task_two_d_low_gain_screen_1
1091.252	43.684	2182504	stage	cursor_to_target_task_two_d_low_gain_screen_2
1141.944	37.408	2283888	stage	cursor_to_target_task_two_d_high_gain_screen_1
1179.356	33.928	2358712	stage	cursor_to_target_task_two_d_high_gain_screen_2
1249.428	60.124	2498856	stage	smooth_pursuit_task_low_gain_1
1324.592	60.148	2649184	stage	smooth_pursuit_task_low_gain_2
1392.028	60.096	2784056	stage	smooth_pursuit_task_high_gain_1
1467.152	60.136	2934304	stage	smooth_pursuit_task_high_gain_2
