onset	duration	sample	value	stage_name
103.628	153.764	207256	stage	open_loop_task
265.148	10.012	530296	stage	hold_neutral_wrist_angle
279.58	10.872	559160	stage	clockwise_wrist_circles
290.456	10.792	580912	stage	counterclockwise_wrist_circles
301.248	11.088	602496	stage	flexions_and_extensions
312.336	15.204	624672	stage	ulnar_and_radial_deviations
375.128	14.64	750256	stage	cursor_to_target_task_horizontal_low_gain_screen_1
389.772	15.252	779544	stage	cursor_to_target_task_horizontal_low_gain_screen_2
405.024	18.44	810048	stage	cursor_to_target_task_horizontal_low_gain_screen_3
423.468	20.056	846936	stage	cursor_to_target_task_horizontal_low_gain_screen_4
443.528	19.512	887056	stage	cursor_to_target_task_horizontal_low_gain_screen_5
472.012	18.28	944024	stage	cursor_to_target_task_horizontal_high_gain_screen_1
490.292	16.52	980584	stage	cursor_to_target_task_horizontal_high_gain_screen_2
506.812	17.8	1013624	stage	cursor_to_target_task_horizontal_high_gain_screen_3
524.612	19.228	1049224	stage	cursor_to_target_task_horizontal_high_gain_screen_4
543.848	18.676	1087696	stage	cursor_to_target_task_horizontal_high_gain_screen_5
580.796	15.432	1161592	stage	cursor_to_target_task_vertical_low_gain_screen_1
596.232	14.46	1192464	stage	cursor_to_target_task_vertical_low_gain_screen_2
610.692	15.244	1221384	stage	cursor_to_target_task_vertical_low_gain_screen_3
625.94	18.592	1251880	stage	cursor_to_target_task_vertical_low_gain_screen_4
644.536	15.564	1289072	stage	cursor_to_target_task_vertical_low_gain_screen_5
669.24	15.512	1338480	stage	cursor_to_target_task_vertical_high_gain_screen_1
684.756	16.844	1369512	stage	cursor_to_target_task_vertical_high_gain_screen_2
701.604	17.78	1403208	stage	cursor_to_target_task_vertical_high_gain_screen_3
719.384	20.54	1438768	stage	cursor_to_target_task_vertical_high_gain_screen_4
739.924	18.304	1479848	stage	cursor_to_target_task_vertical_high_gain_screen_5
779.756	37.408	1559512	stage	cursor_to_target_task_two_d_low_gain_screen_1
817.168	38.464	1634336	stage	cursor_to_target_task_two_d_low_gain_screen_2
867.86	41.624	1735720	stage	cursor_to_target_task_two_d_high_gain_screen_1
909.488	41.88	1818976	stage	cursor_to_target_task_two_d_high_gain_screen_2
968.392	59.992	1936784	stage	smooth_pursuit_task_low_gain_1
1043.452	59.992	2086904	stage	smooth_pursuit_task_low_gain_2
1117.604	59.996	2235208	stage	smooth_pursuit_task_high_gain_1
1192.66	60	2385320	stage	smooth_pursuit_task_high_gain_2
