onset	duration	sample	value	stage_name
86.224	154.652	172448	stage	open_loop_task
260.728	10.016	521456	stage	hold_neutral_wrist_angle
274.192	11.044	548384	stage	clockwise_wrist_circles
285.236	11.472	570472	stage	counterclockwise_wrist_circles
296.708	11.748	593416	stage	flexions_and_extensions
308.456	12.732	616912	stage	ulnar_and_radial_deviations
471.612	17.936	943224	stage	cursor_to_target_task_horizontal_low_gain_screen_1
489.552	16.3	979104	stage	cursor_to_target_task_horizontal_low_gain_screen_2
505.856	17.044	1011712	stage	cursor_to_target_task_horizontal_low_gain_screen_3
522.9	15.752	1045800	stage	cursor_to_target_task_horizontal_low_gain_screen_4
538.656	17.272	1077312	stage	cursor_to_target_task_horizontal_low_gain_screen_5
581.368	16.332	1162736	stage	cursor_to_target_task_horizontal_high_gain_screen_1
597.704	18.98	1195408	stage	cursor_to_target_task_horizontal_high_gain_screen_2
616.684	21.58	1233368	stage	cursor_to_target_task_horizontal_high_gain_screen_3
638.268	19.9	1276536	stage	cursor_to_target_task_horizontal_high_gain_screen_4
658.168	21.664	1316336	stage	cursor_to_target_task_horizontal_high_gain_screen_5
798.908	13.716	1597816	stage	cursor_to_target_task_vertical_low_gain_screen_1
812.624	18.592	1625248	stage	cursor_to_target_task_vertical_low_gain_screen_2
831.216	15.84	1662432	stage	cursor_to_target_task_vertical_low_gain_screen_3
847.056	15.88	1694112	stage	cursor_to_target_task_vertical_low_gain_screen_4
862.94	13.064	1725880	stage	cursor_to_target_task_vertical_low_gain_screen_5
882.708	23.06	1765416	stage	cursor_to_target_task_vertical_high_gain_screen_1
905.768	20.016	1811536	stage	cursor_to_target_task_vertical_high_gain_screen_2
925.784	17.12	1851568	stage	cursor_to_target_task_vertical_high_gain_screen_3
942.908	15.228	1885816	stage	cursor_to_target_task_vertical_high_gain_screen_4
958.136	17.032	1916272	stage	cursor_to_target_task_vertical_high_gain_screen_5
1039.928	42.552	2079856	stage	cursor_to_target_task_two_d_low_gain_screen_1
1082.484	46.7	2164968	stage	cursor_to_target_task_two_d_low_gain_screen_2
1140.44	35.844	2280880	stage	cursor_to_target_task_two_d_high_gain_screen_1
1176.284	37.5	2352568	stage	cursor_to_target_task_two_d_high_gain_screen_2
1275.804	60.116	2551608	stage	smooth_pursuit_task_low_gain_1
1350.956	60.1	2701912	stage	smooth_pursuit_task_low_gain_2
1419.388	60.096	2838776	stage	smooth_pursuit_task_high_gain_1
1494.532	60.128	2989064	stage	smooth_pursuit_task_high_gain_2
