onset	duration	sample	value	stage_name
121.896	154.076	243792	stage	open_loop_task
289.124	10.02	578248	stage	hold_neutral_wrist_angle
308.46	13.336	616920	stage	clockwise_wrist_circles
321.8	13.572	643600	stage	counterclockwise_wrist_circles
335.372	14.28	670744	stage	flexions_and_extensions
349.656	14.328	699312	stage	ulnar_and_radial_deviations
388.668	14.044	777336	stage	cursor_to_target_task_horizontal_low_gain_screen_1
402.712	15.216	805424	stage	cursor_to_target_task_horizontal_low_gain_screen_2
417.932	12.212	835864	stage	cursor_to_target_task_horizontal_low_gain_screen_3
430.144	12.052	860288	stage	cursor_to_target_task_horizontal_low_gain_screen_4
442.2	11.924	884400	stage	cursor_to_target_task_horizontal_low_gain_screen_5
460.108	14.152	920216	stage	cursor_to_target_task_horizontal_high_gain_screen_1
474.26	14.988	948520	stage	cursor_to_target_task_horizontal_high_gain_screen_2
489.248	13.048	978496	stage	cursor_to_target_task_horizontal_high_gain_screen_3
502.3	15.012	1004600	stage	cursor_to_target_task_horizontal_high_gain_screen_4
517.312	14.036	1034624	stage	cursor_to_target_task_horizontal_high_gain_screen_5
622.196	12.596	1244392	stage	cursor_to_target_task_vertical_low_gain_screen_1
634.8	12.896	1269600	stage	cursor_to_target_task_vertical_low_gain_screen_2
647.696	13.184	1295392	stage	cursor_to_target_task_vertical_low_gain_screen_3
660.88	14.436	1321760	stage	cursor_to_target_task_vertical_low_gain_screen_4
675.316	12.828	1350632	stage	cursor_to_target_task_vertical_low_gain_screen_5
699.136	14.956	1398272	stage	cursor_to_target_task_vertical_high_gain_screen_1
714.1	14.032	1428200	stage	cursor_to_target_task_vertical_high_gain_screen_2
728.132	13.456	1456264	stage	cursor_to_target_task_vertical_high_gain_screen_3
741.592	14.992	1483184	stage	cursor_to_target_task_vertical_high_gain_screen_4
756.584	12.092	1513168	stage	cursor_to_target_task_vertical_high_gain_screen_5
888.684	34.044	1777368	stage	cursor_to_target_task_two_d_low_gain_screen_1
922.728	32.764	1845456	stage	cursor_to_target_task_two_d_low_gain_screen_2
978.144	30.78	1956288	stage	cursor_to_target_task_two_d_high_gain_screen_1
1008.928	30.78	2017856	stage	cursor_to_target_task_two_d_high_gain_screen_2
1055.24	60.144	2110480	stage	smooth_pursuit_task_low_gain_1
1130.416	60.172	2260832	stage	smooth_pursuit_task_low_gain_2
1196.904	60.12	2393808	stage	smooth_pursuit_task_high_gain_1
1272.072	60.108	2544144	stage	smooth_pursuit_task_high_gain_2
