onset	duration	sample	value	stage_name
183.368	156.5	366736	stage	open_loop_task
345.924	10.02	691848	stage	hold_neutral_wrist_angle
358.088	11.216	716176	stage	clockwise_wrist_circles
369.304	10.924	738608	stage	counterclockwise_wrist_circles
380.228	10.748	760456	stage	flexions_and_extensions
390.976	11.928	781952	stage	ulnar_and_radial_deviations
474.088	21.748	948176	stage	cursor_to_target_task_horizontal_low_gain_screen_1
495.84	20.328	991680	stage	cursor_to_target_task_horizontal_low_gain_screen_2
516.168	16.32	1032336	stage	cursor_to_target_task_horizontal_low_gain_screen_3
532.488	16.836	1064976	stage	cursor_to_target_task_horizontal_low_gain_screen_4
549.328	15.348	1098656	stage	cursor_to_target_task_horizontal_low_gain_screen_5
571.932	17.876	1143864	stage	cursor_to_target_task_horizontal_high_gain_screen_1
589.812	15.96	1179624	stage	cursor_to_target_task_horizontal_high_gain_screen_2
605.776	14.536	1211552	stage	cursor_to_target_task_horizontal_high_gain_screen_3
620.312	16.884	1240624	stage	cursor_to_target_task_horizontal_high_gain_screen_4
637.196	17.752	1274392	stage	cursor_to_target_task_horizontal_high_gain_screen_5
666.392	17.892	1332784	stage	cursor_to_target_task_vertical_low_gain_screen_1
684.284	16.232	1368568	stage	cursor_to_target_task_vertical_low_gain_screen_2
700.516	15.232	1401032	stage	cursor_to_target_task_vertical_low_gain_screen_3
715.752	16.004	1431504	stage	cursor_to_target_task_vertical_low_gain_screen_4
731.76	14.66	1463520	stage	cursor_to_target_task_vertical_low_gain_screen_5
753.196	17.96	1506392	stage	cursor_to_target_task_vertical_high_gain_screen_1
771.156	14.432	1542312	stage	cursor_to_target_task_vertical_high_gain_screen_2
785.588	16.504	1571176	stage	cursor_to_target_task_vertical_high_gain_screen_3
802.092	16.084	1604184	stage	cursor_to_target_task_vertical_high_gain_screen_4
818.176	17.316	1636352	stage	cursor_to_target_task_vertical_high_gain_screen_5
858.34	39.46	1716680	stage	cursor_to_target_task_two_d_low_gain_screen_1
897.8	40.664	1795600	stage	cursor_to_target_task_two_d_low_gain_screen_2
944.5	37.512	1889000	stage	cursor_to_target_task_two_d_high_gain_screen_1
982.016	33.64	1964032	stage	cursor_to_target_task_two_d_high_gain_screen_2
1033.128	60.116	2066256	stage	smooth_pursuit_task_low_gain_1
1108.276	60.112	2216552	stage	smooth_pursuit_task_low_gain_2
1174.408	60.12	2348816	stage	smooth_pursuit_task_high_gain_1
1249.54	60.156	2499080	stage	smooth_pursuit_task_high_gain_2
