onset	duration	sample	value	stage_name
65.42	158.508	130840	stage	open_loop_task
239.784	10.012	479568	stage	hold_neutral_wrist_angle
264.716	17.02	529432	stage	clockwise_wrist_circles
281.74	12.828	563480	stage	counterclockwise_wrist_circles
294.568	17.336	589136	stage	flexions_and_extensions
311.904	12.86	623808	stage	ulnar_and_radial_deviations
351.18	17.24	702360	stage	cursor_to_target_task_horizontal_low_gain_screen_1
368.42	15.4	736840	stage	cursor_to_target_task_horizontal_low_gain_screen_2
383.824	17.472	767648	stage	cursor_to_target_task_horizontal_low_gain_screen_3
401.296	21.12	802592	stage	cursor_to_target_task_horizontal_low_gain_screen_4
422.416	18.244	844832	stage	cursor_to_target_task_horizontal_low_gain_screen_5
449.72	17.848	899440	stage	cursor_to_target_task_horizontal_high_gain_screen_1
467.572	18.512	935144	stage	cursor_to_target_task_horizontal_high_gain_screen_2
486.092	16.112	972184	stage	cursor_to_target_task_horizontal_high_gain_screen_3
502.204	18.332	1004408	stage	cursor_to_target_task_horizontal_high_gain_screen_4
520.536	15.332	1041072	stage	cursor_to_target_task_horizontal_high_gain_screen_5
556.82	16.68	1113640	stage	cursor_to_target_task_vertical_low_gain_screen_1
573.508	18.78	1147016	stage	cursor_to_target_task_vertical_low_gain_screen_2
592.288	17.96	1184576	stage	cursor_to_target_task_vertical_low_gain_screen_3
610.256	17.108	1220512	stage	cursor_to_target_task_vertical_low_gain_screen_4
627.368	16.96	1254736	stage	cursor_to_target_task_vertical_low_gain_screen_5
654.504	20.18	1309008	stage	cursor_to_target_task_vertical_high_gain_screen_1
674.684	19.016	1349368	stage	cursor_to_target_task_vertical_high_gain_screen_2
693.7	22.684	1387400	stage	cursor_to_target_task_vertical_high_gain_screen_3
716.384	23.864	1432768	stage	cursor_to_target_task_vertical_high_gain_screen_4
740.248	17.42	1480496	stage	cursor_to_target_task_vertical_high_gain_screen_5
806.788	48.212	1613576	stage	cursor_to_target_task_two_d_low_gain_screen_1
855	44.952	1710000	stage	cursor_to_target_task_two_d_low_gain_screen_2
908.024	47.396	1816048	stage	cursor_to_target_task_two_d_high_gain_screen_1
955.42	45.98	1910840	stage	cursor_to_target_task_two_d_high_gain_screen_2
1020.596	60.104	2041192	stage	smooth_pursuit_task_low_gain_1
1095.744	60.06	2191488	stage	smooth_pursuit_task_low_gain_2
1163.888	60.144	2327776	stage	smooth_pursuit_task_high_gain_1
1239.072	60.112	2478144	stage	smooth_pursuit_task_high_gain_2
