onset	duration	sample	value	stage_name
167.092	160.572	334184	stage	open_loop_task
333.552	10.016	667104	stage	hold_neutral_wrist_angle
345.7	11.736	691400	stage	clockwise_wrist_circles
357.44	11.044	714880	stage	counterclockwise_wrist_circles
368.484	13.088	736968	stage	flexions_and_extensions
381.572	11.972	763144	stage	ulnar_and_radial_deviations
410.7	16.384	821400	stage	cursor_to_target_task_horizontal_low_gain_screen_1
427.088	14.868	854176	stage	cursor_to_target_task_horizontal_low_gain_screen_2
441.956	16.284	883912	stage	cursor_to_target_task_horizontal_low_gain_screen_3
458.24	17.684	916480	stage	cursor_to_target_task_horizontal_low_gain_screen_4
475.924	16.328	951848	stage	cursor_to_target_task_horizontal_low_gain_screen_5
498.04	19.548	996080	stage	cursor_to_target_task_horizontal_high_gain_screen_1
517.588	17.864	1035176	stage	cursor_to_target_task_horizontal_high_gain_screen_2
535.456	17.228	1070912	stage	cursor_to_target_task_horizontal_high_gain_screen_3
552.688	19.136	1105376	stage	cursor_to_target_task_horizontal_high_gain_screen_4
571.828	16.62	1143656	stage	cursor_to_target_task_horizontal_high_gain_screen_5
603.016	17.44	1206032	stage	cursor_to_target_task_vertical_low_gain_screen_1
620.456	16.224	1240912	stage	cursor_to_target_task_vertical_low_gain_screen_2
636.684	15.088	1273368	stage	cursor_to_target_task_vertical_low_gain_screen_3
651.772	15.94	1303544	stage	cursor_to_target_task_vertical_low_gain_screen_4
667.716	14.576	1335432	stage	cursor_to_target_task_vertical_low_gain_screen_5
688.292	17.148	1376584	stage	cursor_to_target_task_vertical_high_gain_screen_1
705.44	13.664	1410880	stage	cursor_to_target_task_vertical_high_gain_screen_2
719.104	15.968	1438208	stage	cursor_to_target_task_vertical_high_gain_screen_3
735.072	15.78	1470144	stage	cursor_to_target_task_vertical_high_gain_screen_4
750.86	15.444	1501720	stage	cursor_to_target_task_vertical_high_gain_screen_5
785.248	37.124	1570496	stage	cursor_to_target_task_two_d_low_gain_screen_1
822.38	33.212	1644760	stage	cursor_to_target_task_two_d_low_gain_screen_2
861.536	39.256	1723072	stage	cursor_to_target_task_two_d_high_gain_screen_1
900.792	33.42	1801584	stage	cursor_to_target_task_two_d_high_gain_screen_2
945.576	60.132	1891152	stage	smooth_pursuit_task_low_gain_1
1020.744	60.144	2041488	stage	smooth_pursuit_task_low_gain_2
1088.348	60.124	2176696	stage	smooth_pursuit_task_high_gain_1
1163.512	60.088	2327024	stage	smooth_pursuit_task_high_gain_2
