onset	duration	sample	value	stage_name
250.24	167.796	500480	stage	open_loop_task
431.96	10.008	863920	stage	hold_neutral_wrist_angle
447.108	13.104	894216	stage	clockwise_wrist_circles
460.212	11.892	920424	stage	counterclockwise_wrist_circles
472.104	11.884	944208	stage	flexions_and_extensions
483.992	12.884	967984	stage	ulnar_and_radial_deviations
609.728	19.66	1219456	stage	cursor_to_target_task_horizontal_low_gain_screen_1
629.388	18.688	1258776	stage	cursor_to_target_task_horizontal_low_gain_screen_2
648.076	22.548	1296152	stage	cursor_to_target_task_horizontal_low_gain_screen_3
670.624	17.536	1341248	stage	cursor_to_target_task_horizontal_low_gain_screen_4
688.16	21.384	1376320	stage	cursor_to_target_task_horizontal_low_gain_screen_5
720.536	41.828	1441072	stage	cursor_to_target_task_horizontal_high_gain_screen_1
762.364	25.18	1524728	stage	cursor_to_target_task_horizontal_high_gain_screen_2
787.548	20.692	1575096	stage	cursor_to_target_task_horizontal_high_gain_screen_3
808.248	17.56	1616496	stage	cursor_to_target_task_horizontal_high_gain_screen_4
825.812	15.872	1651624	stage	cursor_to_target_task_horizontal_high_gain_screen_5
867.308	15.864	1734616	stage	cursor_to_target_task_vertical_low_gain_screen_1
883.172	16.268	1766344	stage	cursor_to_target_task_vertical_low_gain_screen_2
899.444	16.132	1798888	stage	cursor_to_target_task_vertical_low_gain_screen_3
915.576	17.196	1831152	stage	cursor_to_target_task_vertical_low_gain_screen_4
932.772	16.82	1865544	stage	cursor_to_target_task_vertical_low_gain_screen_5
958.864	18.58	1917728	stage	cursor_to_target_task_vertical_high_gain_screen_1
977.444	15.984	1954888	stage	cursor_to_target_task_vertical_high_gain_screen_2
993.428	16.496	1986856	stage	cursor_to_target_task_vertical_high_gain_screen_3
1009.928	17.96	2019856	stage	cursor_to_target_task_vertical_high_gain_screen_4
1027.892	18.12	2055784	stage	cursor_to_target_task_vertical_high_gain_screen_5
1085.92	45.132	2171840	stage	cursor_to_target_task_two_d_low_gain_screen_1
1131.052	46.908	2262104	stage	cursor_to_target_task_two_d_low_gain_screen_2
1190.256	41.832	2380512	stage	cursor_to_target_task_two_d_high_gain_screen_1
1232.092	44.296	2464184	stage	cursor_to_target_task_two_d_high_gain_screen_2
1314.412	60	2628824	stage	smooth_pursuit_task_low_gain_1
1389.476	59.992	2778952	stage	smooth_pursuit_task_low_gain_2
1467.04	59.996	2934080	stage	smooth_pursuit_task_high_gain_1
1542.1	59.996	3084200	stage	smooth_pursuit_task_high_gain_2
