onset	duration	sample	value	stage_name
71.4	155.42	142800	stage	open_loop_task
232.724	10.016	465448	stage	hold_neutral_wrist_angle
245.904	11.616	491808	stage	clockwise_wrist_circles
257.52	11.296	515040	stage	counterclockwise_wrist_circles
268.824	11.132	537648	stage	flexions_and_extensions
279.956	10.628	559912	stage	ulnar_and_radial_deviations
303.696	13.168	607392	stage	cursor_to_target_task_horizontal_low_gain_screen_1
316.868	14.196	633736	stage	cursor_to_target_task_horizontal_low_gain_screen_2
331.064	14.356	662128	stage	cursor_to_target_task_horizontal_low_gain_screen_3
345.42	14.568	690840	stage	cursor_to_target_task_horizontal_low_gain_screen_4
359.992	16.164	719984	stage	cursor_to_target_task_horizontal_low_gain_screen_5
381.828	17.292	763656	stage	cursor_to_target_task_horizontal_high_gain_screen_1
399.124	14.18	798248	stage	cursor_to_target_task_horizontal_high_gain_screen_2
413.308	14.808	826616	stage	cursor_to_target_task_horizontal_high_gain_screen_3
428.124	16.344	856248	stage	cursor_to_target_task_horizontal_high_gain_screen_4
444.468	16.288	888936	stage	cursor_to_target_task_horizontal_high_gain_screen_5
472.048	15.08	944096	stage	cursor_to_target_task_vertical_low_gain_screen_1
487.132	15.68	974264	stage	cursor_to_target_task_vertical_low_gain_screen_2
502.812	13.784	1005624	stage	cursor_to_target_task_vertical_low_gain_screen_3
516.596	14.084	1033192	stage	cursor_to_target_task_vertical_low_gain_screen_4
530.68	13.368	1061360	stage	cursor_to_target_task_vertical_low_gain_screen_5
549.8	15.828	1099600	stage	cursor_to_target_task_vertical_high_gain_screen_1
565.632	16.68	1131264	stage	cursor_to_target_task_vertical_high_gain_screen_2
582.312	15.16	1164624	stage	cursor_to_target_task_vertical_high_gain_screen_3
597.476	13.12	1194952	stage	cursor_to_target_task_vertical_high_gain_screen_4
610.6	16.08	1221200	stage	cursor_to_target_task_vertical_high_gain_screen_5
652.768	39.032	1305536	stage	cursor_to_target_task_two_d_low_gain_screen_1
691.808	40.652	1383616	stage	cursor_to_target_task_two_d_low_gain_screen_2
738.136	32.804	1476272	stage	cursor_to_target_task_two_d_high_gain_screen_1
770.944	29.684	1541888	stage	cursor_to_target_task_two_d_high_gain_screen_2
827.708	60.008	1655416	stage	smooth_pursuit_task_low_gain_1
902.776	59.988	1805552	stage	smooth_pursuit_task_low_gain_2
969.276	60	1938552	stage	smooth_pursuit_task_high_gain_1
1044.336	59.996	2088672	stage	smooth_pursuit_task_high_gain_2
