onset	duration	sample	value	stage_name
85.124	155.016	170248	stage	open_loop_task
249.184	10.012	498368	stage	hold_neutral_wrist_angle
264.648	11.236	529296	stage	clockwise_wrist_circles
275.884	11.06	551768	stage	counterclockwise_wrist_circles
286.948	11.104	573896	stage	flexions_and_extensions
298.052	11.28	596104	stage	ulnar_and_radial_deviations
327.436	14.42	654872	stage	cursor_to_target_task_horizontal_low_gain_screen_1
341.856	14.46	683712	stage	cursor_to_target_task_horizontal_low_gain_screen_2
356.32	13.252	712640	stage	cursor_to_target_task_horizontal_low_gain_screen_3
369.576	14.384	739152	stage	cursor_to_target_task_horizontal_low_gain_screen_4
383.964	13.48	767928	stage	cursor_to_target_task_horizontal_low_gain_screen_5
404.216	17.012	808432	stage	cursor_to_target_task_horizontal_high_gain_screen_1
421.228	18.068	842456	stage	cursor_to_target_task_horizontal_high_gain_screen_2
439.296	15.68	878592	stage	cursor_to_target_task_horizontal_high_gain_screen_3
454.976	17.408	909952	stage	cursor_to_target_task_horizontal_high_gain_screen_4
472.388	15.928	944776	stage	cursor_to_target_task_horizontal_high_gain_screen_5
504.776	17.556	1009552	stage	cursor_to_target_task_vertical_low_gain_screen_1
522.34	13.124	1044680	stage	cursor_to_target_task_vertical_low_gain_screen_2
535.472	12.692	1070944	stage	cursor_to_target_task_vertical_low_gain_screen_3
548.168	14.968	1096336	stage	cursor_to_target_task_vertical_low_gain_screen_4
563.136	16.216	1126272	stage	cursor_to_target_task_vertical_low_gain_screen_5
587.596	14.908	1175192	stage	cursor_to_target_task_vertical_high_gain_screen_1
602.504	15.104	1205008	stage	cursor_to_target_task_vertical_high_gain_screen_2
617.612	15.9	1235224	stage	cursor_to_target_task_vertical_high_gain_screen_3
633.512	12.68	1267024	stage	cursor_to_target_task_vertical_high_gain_screen_4
646.192	15.436	1292384	stage	cursor_to_target_task_vertical_high_gain_screen_5
699.292	33.84	1398584	stage	cursor_to_target_task_two_d_low_gain_screen_1
733.136	33.092	1466272	stage	cursor_to_target_task_two_d_low_gain_screen_2
773.144	32.104	1546288	stage	cursor_to_target_task_two_d_high_gain_screen_1
805.248	31.84	1610496	stage	cursor_to_target_task_two_d_high_gain_screen_2
858.184	60.172	1716368	stage	smooth_pursuit_task_low_gain_1
933.404	60.104	1866808	stage	smooth_pursuit_task_low_gain_2
1005.092	60.136	2010184	stage	smooth_pursuit_task_high_gain_1
1080.28	60.14	2160560	stage	smooth_pursuit_task_high_gain_2
