onset	duration	sample	value	stage_name
180.56	155.52	361120	stage	open_loop_task
342.644	10.016	685288	stage	hold_neutral_wrist_angle
357.696	10.528	715392	stage	clockwise_wrist_circles
368.232	11.104	736464	stage	counterclockwise_wrist_circles
379.336	12.972	758672	stage	flexions_and_extensions
392.308	10.86	784616	stage	ulnar_and_radial_deviations
489.888	17.22	979776	stage	cursor_to_target_task_horizontal_low_gain_screen_1
507.12	16.292	1014240	stage	cursor_to_target_task_horizontal_low_gain_screen_2
523.416	17.5	1046832	stage	cursor_to_target_task_horizontal_low_gain_screen_3
540.92	16.028	1081840	stage	cursor_to_target_task_horizontal_low_gain_screen_4
556.948	15.796	1113896	stage	cursor_to_target_task_horizontal_low_gain_screen_5
578.888	21.34	1157776	stage	cursor_to_target_task_horizontal_high_gain_screen_1
600.228	26.488	1200456	stage	cursor_to_target_task_horizontal_high_gain_screen_2
626.716	17.696	1253432	stage	cursor_to_target_task_horizontal_high_gain_screen_3
644.412	18.848	1288824	stage	cursor_to_target_task_horizontal_high_gain_screen_4
663.26	20.924	1326520	stage	cursor_to_target_task_horizontal_high_gain_screen_5
696.32	15.08	1392640	stage	cursor_to_target_task_vertical_low_gain_screen_1
711.408	17.424	1422816	stage	cursor_to_target_task_vertical_low_gain_screen_2
728.832	17.064	1457664	stage	cursor_to_target_task_vertical_low_gain_screen_3
745.904	15.36	1491808	stage	cursor_to_target_task_vertical_low_gain_screen_4
761.264	15.04	1522528	stage	cursor_to_target_task_vertical_low_gain_screen_5
789.32	19.928	1578640	stage	cursor_to_target_task_vertical_high_gain_screen_1
809.256	17.996	1618512	stage	cursor_to_target_task_vertical_high_gain_screen_2
827.252	13.988	1654504	stage	cursor_to_target_task_vertical_high_gain_screen_3
841.24	16.052	1682480	stage	cursor_to_target_task_vertical_high_gain_screen_4
857.308	14.5	1714616	stage	cursor_to_target_task_vertical_high_gain_screen_5
902.472	39.644	1804944	stage	cursor_to_target_task_two_d_low_gain_screen_1
942.116	35.276	1884232	stage	cursor_to_target_task_two_d_low_gain_screen_2
990.972	39.004	1981944	stage	cursor_to_target_task_two_d_high_gain_screen_1
1029.976	35.088	2059952	stage	cursor_to_target_task_two_d_high_gain_screen_2
1100.696	60.1	2201392	stage	smooth_pursuit_task_low_gain_1
1175.844	60.148	2351688	stage	smooth_pursuit_task_low_gain_2
1249.704	60.092	2499408	stage	smooth_pursuit_task_high_gain_1
1324.844	60.148	2649688	stage	smooth_pursuit_task_high_gain_2
